codes_include_history,bm_voltage,2nd_air_monitor,2nd_air_monitor_1,2nd_air_monitor_cmpl,2nd_air_monitor_ena,4wd_switch,a_c_monitor,a_c_monitor_1,a_c_monitor_cmpl,a_c_monitor_ena,a_c_signal,a_f_heater_duty_b1s1,a_f_heater_duty_b2s1,a_t_oil_temperature_1,a_t_oil_temperature_2,accel_fully_close_learn_1,accel_fully_close_learn_2,accel_sens_no_1_volt,accel_sens_no_2_volt,accel_sensor_out_no_1,accel_sensor_out_no_2,accelerator_idle_position,accelerator_position,acis_vsv,act_vsv,actuator_power_supply,af_lambda_b1s1,af_lambda_b2s1,afs_current_b1s1,afs_current_b2s1,afs_voltage_b1s1,afs_voltage_b2s1,all_cylinders_misfire_count,atmosphere_pressure,av_engine_speed_of_all_cyl,battery_voltage,calculate_load,cancel_switch,cat_ot_mf_f_c_cylinder_1,cat_ot_mf_f_c_cylinder_2,cat_ot_mf_f_c_cylinder_3,cat_ot_mf_f_c_cylinder_4,cat_ot_mf_f_c_cylinder_5,cat_ot_mf_f_c_cylinder_6,cat_ot_mf_f_c_history,catalyst_monitor,catalyst_monitor_1,catalyst_monitor_cmpl,catalyst_monitor_ena,catalyst_ot_mf_f_c,catalyst_temp_b1s1,catalyst_temp_b1s2,catalyst_temp_b2s1,catalyst_temp_b2s2,closed_throttle_position_switch,complete_parts_monitor,component_monitor_cmpl,component_monitor_ena,coolant_temp,cylinder_1_misfire_count,cylinder_2_misfire_count,cylinder_3_misfire_count,cylinder_4_misfire_count,cylinder_5_misfire_count,cylinder_6_misfire_count,cylinder_number,destination,dist_batt_cable_disconnect,distance_from_dtc_cleared,egr_vvt_monitor,egr_vvt_monitor_1,egr_vvt_monitor_cmpl,egr_vvt_monitor_ena,electrical_load_signal_1,electrical_load_signal_2,engine_run_time,engine_speed,engine_speed_of_cyl_1,engine_speed_of_cyl_2,engine_speed_of_cyl_3,engine_speed_of_cyl_4,engine_speed_of_cyl_5,engine_speed_of_cyl_6,engine_type,evap_purge_vsv,evap_monitor,evap_monitor_1,evap_monitor_cmpl,evap_monitor_ena,evap_purge_flow,evap_purge_vsv_1,evap_system_vent_valve,fc_tau,fuel_cut_condition,fuel_pump_speed_control,fuel_pump_speed_status,fuel_system_monitor,fuel_system_monitor_cmpl,fuel_system_monitor_ena,fuel_system_monitor_result,fuel_system_status_1,fuel_system_status_2,heated_cat_monitor_cmpl,heated_cat_monitor_ena,heated_catalyst_monitor,heated_catalyst_monitor_1,heater_monitor_cmpl,heater_monitor_ena,idle_fuel_cut,ig_off_elapsed_time,ign_advance,ignition_trig_count,immobiliser_communication,initial_engine_coolant_temp,initial_intake_air_temp,injection_volum_cylinder1,injector_port,intake_air,knock_correct_learn_value,knock_feedback_value,lock_up,long_ft_b1s1,long_ft_b2s1,maf,mil,mil_on_run_distance,misfire_load,misfire_margin,misfire_monitor,misfire_monitor_cmpl,misfire_monitor_ena,misfire_rpm,model_code,model_year,neutral_position_switch_signal,number_of_emission_dtc,o2_heater_b1s2,o2_heater_b2s2,o2_heater_curr_val_b1s2,o2_heater_curr_val_b2s2,o2s_b1s2,o2s_b2s2,o2s_impedance_b1s2,o2s_impedance_b2s2,o2s_a_fs_heater_monitor,o2s_a_fs_heater_monitor_1,o2s_a_fs_monitor,o2s_a_fs_monitor_1,o2s_a_fs_monitor_cmpl,o2s_a_fs_monitor_ena,obd_requirements,open_side_malfunction,power_steering_signal,purge_cut_vsv_duty,purge_density_learn_value,res_acc_switch,running_time_from_mil_on,set_coast_switch,shift_status,shift_switch_status_2_range,shift_switch_status_3_range,shift_switch_status_d_range,shift_switch_status_l_range,shift_switch_status_r_range,shift_switch_status_4_range,short_ft_b1s1,short_ft_b2s1,slt_solenoid_status,slu_solenoid_status,spd_nt,spd_sp2,st1,starter_signal,stop_light_switch,system_guard,system_identification,target_air_fuel_ratio,tc_and_te1,tc_terminal,throttle_fully_close_learn,throttle_idle_position,throttle_motor_current,throttle_motor_duty,throttle_motor_duty_close,throttle_motor_duty_open,throttle_position_command,throttle_position_no_1,throttle_position_no_2,throttle_require_position,throttle_sens_open_pos_1,throttle_sens_open_pos_2,throttle_sensor_2_volt,throttle_sensor_position,throttle_sensor_volt,time_after_dtc_cleared,total_ft_1,total_ft_2,transfer_l4,transmission_type,transmission_type2,vacuum_pump,vapor_pressure_calculated,vapor_pressure_pump,vehicle_load,vehicle_speed,vn_turbo_type,vvt_aim_angle_1,vvt_aim_angle_2,vvt_change_angle_1,vvt_change_angle_2,vvt_control_status_1,vvt_control_status_2,vvt_ocv_duty_1,vvt_ocv_duty_2,warmup_cycle_cleared_dtc,vehicle,condition,scan_date,source_file,predicted_condition
0,14.139,,,,,,,,,,,38.281,38.281,100.625,101.75,19.531,39.551,15.686,31.765,0.781,1.582,,0,,,,0.997,0.998,0,-0.047,3.269,3.225,0,14.55,51199.219,13.828,23.529,,,,,,,,,,,,,,893.48,589.82,893.48,589.82,,,,,167,0,0,0,0,0,0,6,,0,0,,,,,,,1452,1016.25,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,,47.451,,,,,7.996,,,,,,,,,,,,,,,,,,,,0,15.5,194,,56.75,59,0.004,2432,69.8,21,-3,,0,4.688,5.57,,0,0,52,,,,0,,2011,,0,,,0.957,0.938,0.7,0.155,53.172,48.957,,,,,,,,,,43.292,0.69,,0,,,,,,,,,-0.781,0,,,1000,0,,,,,,1,,,0.684,,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031,47.843,0,16.078,25,-0.004,0.059,,,,,14.672,14.655,13.725,0,,0,0,0,0,,,0,0,1,toyota,ac_issue,11/3/25,TOYOTA_989347712041_20251103172406 ac.csv,good
0,14.139,,,,,,,,,,,38.281,38.281,100.625,101.75,19.531,39.551,15.686,31.765,0.781,1.582,,0,,,,0.997,0.998,0,-0.047,3.269,3.225,0,14.55,51199.219,13.828,23.529,,,,,,,,,,,,,,893.48,589.82,893.48,589.82,,,,,167,0,0,0,0,0,0,6,,0,0,,,,,,,1452,1016.25,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,,47.451,,,,,7.996,,,,,,,,,,,,,,,,,,,,0,15.5,194,,56.75,59,0.004,2432,69.8,21,-3,,0,4.688,5.57,,0,0,52,,,,0,,2011,,0,,,0.957,0.938,0.7,0.155,53.172,48.957,,,,,,,,,,43.292,0.69,,0,,,,,,,,,-0.781,0,,,1000,0,,,,,,1,,,0.684,,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031,47.843,0,16.078,25,-0.004,0.059,,,,,14.672,14.655,13.725,0,,0,0,0,0,,,0,0,1,toyota,ac_issue,11/3/25,TOYOTA_989347712041_20251103172406 ac.csv,good
0,14.139,,,,,,,,,,,38.281,38.281,100.625,101.75,19.531,39.551,15.686,31.765,0.781,1.582,,0,,,,0.997,0.998,0,-0.047,3.269,3.225,0,14.55,51199.219,13.828,23.529,,,,,,,,,,,,,,893.48,589.82,893.48,589.82,,,,,167,0,0,0,0,0,0,6,,0,0,,,,,,,1452,1016.25,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,,47.451,,,,,7.996,,,,,,,,,,,,,,,,,,,,0,15.5,194,,56.75,59,0.004,2432,69.8,21,-3,,0,4.688,5.57,,0,0,52,,,,0,,2011,,0,,,0.957,0.938,0.7,0.155,53.172,48.957,,,,,,,,,,43.292,0.69,,0,,,,,,,,,-0.781,0,,,1000,0,,,,,,1,,,0.684,,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031,47.843,0,16.078,25,-0.004,0.059,,,,,14.672,14.655,13.725,0,,0,0,0,0,,,0,0,1,toyota,ac_issue,11/3/25,TOYOTA_989347712041_20251103172406 ac.csv,good
0,14.139,,,,,,,,,,,38.281,38.281,100.625,101.75,19.531,39.551,15.686,31.765,0.781,1.582,,0,,,,0.997,0.998,0,-0.047,3.269,3.225,0,14.55,51199.219,13.828,23.529,,,,,,,,,,,,,,893.48,589.82,893.48,589.82,,,,,167,0,0,0,0,0,0,6,,0,0,,,,,,,1452,1016.25,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,,47.451,,,,,7.996,,,,,,,,,,,,,,,,,,,,0,15.5,194,,56.75,59,0.004,2432,69.8,21,-3,,0,4.688,5.57,,0,0,52,,,,0,,2011,,0,,,0.957,0.938,0.7,0.155,53.172,48.957,,,,,,,,,,43.292,0.69,,0,,,,,,,,,-0.781,0,,,1000,0,,,,,,1,,,0.684,,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031,47.843,0,16.078,25,-0.004,0.059,,,,,14.672,14.655,13.725,0,,0,0,0,0,,,0,0,1,toyota,ac_issue,11/3/25,TOYOTA_989347712041_20251103172406 ac.csv,good
0,14.139,,,,,,,,,,,38.281,38.281,100.625,101.75,19.531,39.551,15.686,31.765,0.781,1.582,,0,,,,0.997,0.998,0,-0.047,3.269,3.225,0,14.55,51199.219,13.828,23.529,,,,,,,,,,,,,,893.48,589.82,893.48,589.82,,,,,167,0,0,0,0,0,0,6,,0,0,,,,,,,1452,1016.25,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,,47.451,,,,,7.996,,,,,,,,,,,,,,,,,,,,0,15.5,194,,56.75,59,0.004,2432,69.8,21,-3,,0,4.688,5.57,,0,0,52,,,,0,,2011,,0,,,0.957,0.938,0.7,0.155,53.172,48.957,,,,,,,,,,43.292,0.69,,0,,,,,,,,,-0.781,0,,,1000,0,,,,,,1,,,0.684,,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031,47.843,0,16.078,25,-0.004,0.059,,,,,14.672,14.655,13.725,0,,0,0,0,0,,,0,0,1,toyota,ac_issue,11/3/25,TOYOTA_989347712041_20251103172406 ac.csv,good
0,14.139,,,,,,,,,,,38.281,38.281,100.625,101.75,19.531,39.551,15.686,31.765,0.781,1.582,,0,,,,0.997,0.998,0,-0.047,3.269,3.225,0,14.55,51199.219,13.828,23.529,,,,,,,,,,,,,,893.48,589.82,893.48,589.82,,,,,167,0,0,0,0,0,0,6,,0,0,,,,,,,1452,1016.25,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,,47.451,,,,,7.996,,,,,,,,,,,,,,,,,,,,0,15.5,194,,56.75,59,0.004,2432,69.8,21,-3,,0,4.688,5.57,,0,0,52,,,,0,,2011,,0,,,0.957,0.938,0.7,0.155,53.172,48.957,,,,,,,,,,43.292,0.69,,0,,,,,,,,,-0.781,0,,,1000,0,,,,,,1,,,0.684,,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031,47.843,0,16.078,25,-0.004,0.059,,,,,14.672,14.655,13.725,0,,0,0,0,0,,,0,0,1,toyota,ac_issue,11/3/25,TOYOTA_989347712041_20251103172406 ac.csv,good
0,14.139,,,,,,,,,,,38.281,38.281,100.625,101.75,19.531,39.551,15.686,31.765,0.781,1.582,,0,,,,0.997,0.998,0,-0.047,3.269,3.225,0,14.55,51199.219,13.828,23.529,,,,,,,,,,,,,,893.48,589.82,893.48,589.82,,,,,167,0,0,0,0,0,0,6,,0,0,,,,,,,1452,1016.25,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,,47.451,,,,,7.996,,,,,,,,,,,,,,,,,,,,0,15.5,194,,56.75,59,0.004,2432,69.8,21,-3,,0,4.688,5.57,,0,0,52,,,,0,,2011,,0,,,0.957,0.938,0.7,0.155,53.172,48.957,,,,,,,,,,43.292,0.69,,0,,,,,,,,,-0.781,0,,,1000,0,,,,,,1,,,0.684,,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031,47.843,0,16.078,25,-0.004,0.059,,,,,14.672,14.655,13.725,0,,0,0,0,0,,,0,0,1,toyota,ac_issue,11/3/25,TOYOTA_989347712041_20251103172406 ac.csv,good
0,14.139,,,,,,,,,,,38.281,38.281,100.625,101.75,19.531,39.551,15.686,31.765,0.781,1.582,,0,,,,0.997,0.998,0,-0.047,3.269,3.225,0,14.55,51199.219,13.828,23.529,,,,,,,,,,,,,,893.48,589.82,893.48,589.82,,,,,167,0,0,0,0,0,0,6,,0,0,,,,,,,1452,1016.25,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,,47.451,,,,,7.996,,,,,,,,,,,,,,,,,,,,0,15.5,194,,56.75,59,0.004,2432,69.8,21,-3,,0,4.688,5.57,,0,0,52,,,,0,,2011,,0,,,0.957,0.938,0.7,0.155,53.172,48.957,,,,,,,,,,43.292,0.69,,0,,,,,,,,,-0.781,0,,,1000,0,,,,,,1,,,0.684,,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031,47.843,0,16.078,25,-0.004,0.059,,,,,14.672,14.655,13.725,0,,0,0,0,0,,,0,0,1,toyota,ac_issue,11/3/25,TOYOTA_989347712041_20251103172406 ac.csv,good
0,14.139,,,,,,,,,,,38.281,38.281,100.625,101.75,19.531,39.551,15.686,31.765,0.781,1.582,,0,,,,0.997,0.998,0,-0.047,3.269,3.225,0,14.55,51199.219,13.828,23.529,,,,,,,,,,,,,,893.48,589.82,893.48,589.82,,,,,167,0,0,0,0,0,0,6,,0,0,,,,,,,1452,1016.25,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,,47.451,,,,,7.996,,,,,,,,,,,,,,,,,,,,0,15.5,194,,56.75,59,0.004,2432,69.8,21,-3,,0,4.688,5.57,,0,0,52,,,,0,,2011,,0,,,0.957,0.938,0.7,0.155,53.172,48.957,,,,,,,,,,43.292,0.69,,0,,,,,,,,,-0.781,0,,,1000,0,,,,,,1,,,0.684,,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031,47.843,0,16.078,25,-0.004,0.059,,,,,14.672,14.655,13.725,0,,0,0,0,0,,,0,0,1,toyota,ac_issue,11/3/25,TOYOTA_989347712041_20251103172406 ac.csv,good
0,14.139,,,,,,,,,,,38.281,38.281,100.625,101.75,19.531,39.551,15.686,31.765,0.781,1.582,,0,,,,0.997,0.998,0,-0.047,3.269,3.225,0,14.55,51199.219,13.828,23.529,,,,,,,,,,,,,,893.3,589.82,893.48,589.82,,,,,167,0,0,0,0,0,0,6,,0,0,,,,,,,1452,1016.25,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,,47.451,,,,,7.996,,,,,,,,,,,,,,,,,,,,0,15.5,194,,56.75,59,0.004,2432,69.8,21,-3,,0,4.688,5.57,,0,0,52,,,,0,,2011,,0,,,0.957,0.938,0.7,0.155,53.172,48.957,,,,,,,,,,43.292,0.69,,0,,,,,,,,,-0.781,0,,,1000,0,,,,,,1,,,0.684,,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031,47.843,0,16.078,25,-0.004,0.059,,,,,14.672,14.655,13.725,0,,0,0,0,0,,,0,0,1,toyota,ac_issue,11/3/25,TOYOTA_989347712041_20251103172406 ac.csv,good
0,14.139,,,,,,,,,,,38.281,38.281,100.625,101.75,19.531,39.551,15.686,31.765,0.781,1.582,,0,,,,0.997,0.998,0,-0.047,3.269,3.225,0,14.55,51199.219,13.828,23.529,,,,,,,,,,,,,,893.3,589.82,893.48,589.82,,,,,167,0,0,0,0,0,0,6,,0,0,,,,,,,1452,1016.25,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,,47.451,,,,,7.996,,,,,,,,,,,,,,,,,,,,0,15.5,194,,56.75,59,0.004,2432,69.8,21,-3,,0,4.688,5.57,,0,0,52,,,,0,,2011,,0,,,0.957,0.938,0.7,0.155,53.172,48.957,,,,,,,,,,43.292,0.69,,0,,,,,,,,,-0.781,0,,,1000,0,,,,,,1,,,0.684,,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031,47.843,0,16.078,25,-0.004,0.059,,,,,14.672,14.655,13.725,0,,0,0,0,0,,,0,0,1,toyota,ac_issue,11/3/25,TOYOTA_989347712041_20251103172406 ac.csv,good
0,14.139,,,,,,,,,,,38.281,38.281,100.625,101.75,19.531,39.551,15.686,31.765,0.781,1.582,,0,,,,0.997,0.998,0,-0.047,3.269,3.225,0,14.55,51199.219,13.828,23.529,,,,,,,,,,,,,,893.3,589.82,893.3,589.82,,,,,167,0,0,0,0,0,0,6,,0,0,,,,,,,1452,1016.25,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,,47.451,,,,,7.996,,,,,,,,,,,,,,,,,,,,0,15.5,194,,56.75,59,0.004,2432,69.8,21,-3,,0,4.688,5.57,,0,0,52,,,,0,,2011,,0,,,0.957,0.938,0.7,0.155,53.172,48.957,,,,,,,,,,43.292,0.69,,0,,,,,,,,,-0.781,0,,,1000,0,,,,,,1,,,0.684,,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031,47.843,0,16.078,25,-0.004,0.059,,,,,14.672,14.655,13.725,0,,0,0,0,0,,,0,0,1,toyota,ac_issue,11/3/25,TOYOTA_989347712041_20251103172406 ac.csv,good
0,14.139,,,,,,,,,,,38.281,38.281,100.625,101.75,19.531,39.551,15.686,31.765,0.781,1.582,,0,,,,0.997,0.998,0,-0.047,3.269,3.225,0,14.55,51199.219,13.828,23.529,,,,,,,,,,,,,,893.3,589.82,893.3,589.82,,,,,167,0,0,0,0,0,0,6,,0,0,,,,,,,1452,1016.25,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,,47.451,,,,,7.996,,,,,,,,,,,,,,,,,,,,0,15.5,194,,56.75,59,0.004,2432,69.8,21,-3,,0,4.688,5.57,,0,0,52,,,,0,,2011,,0,,,0.957,0.938,0.7,0.155,53.172,48.957,,,,,,,,,,43.292,0.69,,0,,,,,,,,,-0.781,0,,,1000,0,,,,,,1,,,0.684,,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031,47.843,0,16.078,25,-0.004,0.059,,,,,14.672,14.655,13.725,0,,0,0,0,0,,,0,0,1,toyota,ac_issue,11/3/25,TOYOTA_989347712041_20251103172406 ac.csv,good
0,14.139,,,,,,,,,,,38.281,38.281,100.625,101.75,19.531,39.551,15.686,31.765,0.781,1.582,,0,,,,0.997,0.998,0,-0.047,3.269,3.225,0,14.55,51199.219,13.828,23.529,,,,,,,,,,,,,,893.3,589.82,893.3,589.82,,,,,167,0,0,0,0,0,0,6,,0,0,,,,,,,1452,1016.25,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,,47.451,,,,,7.996,,,,,,,,,,,,,,,,,,,,0,15.5,194,,56.75,59,0.004,2432,69.8,21,-3,,0,4.688,5.57,,0,0,52,,,,0,,2011,,0,,,0.957,0.938,0.7,0.155,53.172,48.957,,,,,,,,,,43.292,0.69,,0,,,,,,,,,-0.781,0,,,1000,0,,,,,,1,,,0.684,,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031,47.843,0,16.078,25,-0.004,0.059,,,,,14.672,14.655,13.725,0,,0,0,0,0,,,0,0,1,toyota,ac_issue,11/3/25,TOYOTA_989347712041_20251103172406 ac.csv,good
0,14.139,,,,,,,,,,,38.281,38.281,100.625,101.75,19.531,39.551,15.686,31.765,0.781,1.582,,0,,,,0.997,0.998,0,-0.047,3.269,3.225,0,14.55,51199.219,13.828,23.529,,,,,,,,,,,,,,893.3,589.82,893.3,589.82,,,,,167,0,0,0,0,0,0,6,,0,0,,,,,,,1452,1016.25,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,,47.451,,,,,7.996,,,,,,,,,,,,,,,,,,,,0,15.5,194,,56.75,59,0.004,2432,69.8,21,-3,,0,4.688,5.57,,0,0,52,,,,0,,2011,,0,,,0.957,0.938,0.7,0.155,53.172,48.957,,,,,,,,,,43.292,0.69,,0,,,,,,,,,-0.781,0,,,1000,0,,,,,,1,,,0.684,,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031,47.843,0,16.078,25,-0.004,0.059,,,,,14.672,14.655,13.725,0,,0,0,0,0,,,0,0,1,toyota,ac_issue,11/3/25,TOYOTA_989347712041_20251103172406 ac.csv,good
0,14.139,,,,,,,,,,,38.281,38.281,100.625,101.75,19.531,39.551,15.686,31.765,0.781,1.582,,0,,,,0.997,0.998,0,-0.047,3.269,3.225,0,14.55,51199.219,13.828,23.529,,,,,,,,,,,,,,893.3,589.82,893.3,589.82,,,,,167,0,0,0,0,0,0,6,,0,0,,,,,,,1452,1016.25,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,,47.451,,,,,7.996,,,,,,,,,,,,,,,,,,,,0,15.5,194,,56.75,59,0.004,2432,69.8,21,-3,,0,4.688,5.57,,0,0,52,,,,0,,2011,,0,,,0.957,0.938,0.7,0.155,53.172,48.957,,,,,,,,,,43.292,0.69,,0,,,,,,,,,-0.781,0,,,1000,0,,,,,,1,,,0.684,,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031,47.843,0,16.078,25,-0.004,0.059,,,,,14.672,14.655,13.725,0,,0,0,0,0,,,0,0,1,toyota,ac_issue,11/3/25,TOYOTA_989347712041_20251103172406 ac.csv,good
0,14.139,,,,,,,,,,,38.281,38.281,100.625,101.75,19.531,39.551,15.686,31.765,0.781,1.582,,0,,,,0.997,0.998,0,-0.047,3.269,3.225,0,14.55,51199.219,13.828,23.529,,,,,,,,,,,,,,893.3,589.82,893.3,589.82,,,,,167,0,0,0,0,0,0,6,,0,0,,,,,,,1452,1016.25,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,,47.451,,,,,7.996,,,,,,,,,,,,,,,,,,,,0,15.5,194,,56.75,59,0.004,2432,69.8,21,-3,,0,4.688,5.57,,0,0,52,,,,0,,2011,,0,,,0.957,0.938,0.7,0.155,53.172,48.957,,,,,,,,,,43.292,0.69,,0,,,,,,,,,-0.781,0,,,1000,0,,,,,,1,,,0.684,,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031,47.843,0,16.078,25,-0.004,0.059,,,,,14.672,14.655,13.725,0,,0,0,0,0,,,0,0,1,toyota,ac_issue,11/3/25,TOYOTA_989347712041_20251103172406 ac.csv,good
0,14.139,,,,,,,,,,,38.281,38.281,100.625,101.75,19.531,39.551,15.686,31.765,0.781,1.582,,0,,,,0.997,0.998,0,-0.047,3.269,3.225,0,14.55,51199.219,13.828,23.529,,,,,,,,,,,,,,893.3,589.82,893.3,589.82,,,,,167,0,0,0,0,0,0,6,,0,0,,,,,,,1452,1016.25,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,,47.451,,,,,7.996,,,,,,,,,,,,,,,,,,,,0,15.5,194,,56.75,59,0.004,2432,69.8,21,-3,,0,4.688,5.57,,0,0,52,,,,0,,2011,,0,,,0.957,0.938,0.7,0.155,53.172,48.957,,,,,,,,,,43.292,0.69,,0,,,,,,,,,-0.781,0,,,1000,0,,,,,,1,,,0.684,,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031,47.843,0,16.078,25,-0.004,0.059,,,,,14.672,14.655,13.725,0,,0,0,0,0,,,0,0,1,toyota,ac_issue,11/3/25,TOYOTA_989347712041_20251103172406 ac.csv,good
0,14.139,,,,,,,,,,,38.281,38.281,100.625,101.75,19.531,39.551,15.686,31.765,0.781,1.582,,0,,,,0.997,0.998,0,-0.047,3.269,3.225,0,14.55,51199.219,13.828,23.529,,,,,,,,,,,,,,893.3,589.82,893.3,589.82,,,,,167,0,0,0,0,0,0,6,,0,0,,,,,,,1452,1016.25,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,,47.451,,,,,7.996,,,,,,,,,,,,,,,,,,,,0,15.5,194,,56.75,59,0.004,2432,69.8,21,-3,,0,4.688,5.57,,0,0,52,,,,0,,2011,,0,,,0.957,0.938,0.7,0.155,53.172,48.957,,,,,,,,,,43.292,0.69,,0,,,,,,,,,-0.781,0,,,1000,0,,,,,,1,,,0.684,,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031,47.843,0,16.078,25,-0.004,0.059,,,,,14.672,14.655,13.725,0,,0,0,0,0,,,0,0,1,toyota,ac_issue,11/3/25,TOYOTA_989347712041_20251103172406 ac.csv,good
0,14.139,,,,,,,,,,,38.281,38.281,100.625,101.75,19.531,39.551,15.686,31.765,0.781,1.582,,0,,,,0.997,0.998,0,-0.047,3.269,3.225,0,14.55,51199.219,13.828,23.529,,,,,,,,,,,,,,893.3,589.82,893.3,589.82,,,,,167,0,0,0,0,0,0,6,,0,0,,,,,,,1452,1016.25,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,,47.451,,,,,7.996,,,,,,,,,,,,,,,,,,,,0,15.5,194,,56.75,59,0.004,2432,69.8,21,-3,,0,4.688,5.57,,0,0,52,,,,0,,2011,,0,,,0.957,0.938,0.7,0.155,53.172,48.957,,,,,,,,,,43.292,0.69,,0,,,,,,,,,-0.781,0,,,1000,0,,,,,,1,,,0.684,,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031,47.843,0,16.078,25,-0.004,0.059,,,,,14.672,14.655,13.725,0,,0,0,0,0,,,0,0,1,toyota,ac_issue,11/3/25,TOYOTA_989347712041_20251103172406 ac.csv,good
0,14.139,,,,,,,,,,,38.281,38.281,100.625,101.75,19.531,39.551,15.686,31.765,0.781,1.582,,0,,,,0.997,0.998,0,-0.047,3.269,3.225,0,14.55,51199.219,13.828,23.529,,,,,,,,,,,,,,893.3,589.82,893.3,589.82,,,,,167,0,0,0,0,0,0,6,,0,0,,,,,,,1462,1016.25,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,,47.451,,,,,7.996,,,,,,,,,,,,,,,,,,,,0,15.5,194,,56.75,59,0.004,2432,69.8,21,-3,,0,4.688,5.57,,0,0,52,,,,0,,2011,,0,,,0.957,0.938,0.7,0.155,53.172,48.957,,,,,,,,,,43.292,0.69,,0,,,,,,,,,-0.781,0,,,1000,0,,,,,,1,,,0.684,,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031,47.843,0,16.078,25,-0.004,0.059,,,,,14.672,14.655,13.725,0,,0,0,0,0,,,0,0,1,toyota,ac_issue,11/3/25,TOYOTA_989347712041_20251103172406 ac.csv,good
0,14.139,,,,,,,,,,,38.281,38.281,100.625,101.75,19.531,39.551,15.686,31.765,0.781,1.582,,0,,,,0.997,0.998,0,-0.047,3.269,3.225,0,14.55,51199.219,13.828,23.529,,,,,,,,,,,,,,893.3,589.82,893.3,589.82,,,,,167,0,0,0,0,0,0,6,,0,0,,,,,,,1462,1021.75,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,,47.451,,,,,7.996,,,,,,,,,,,,,,,,,,,,0,15.5,194,,56.75,59,0.004,2432,69.8,21,-3,,0,4.688,5.57,,0,0,52,,,,0,,2011,,0,,,0.957,0.938,0.7,0.155,53.172,48.957,,,,,,,,,,43.292,0.69,,0,,,,,,,,,-0.781,0,,,1000,0,,,,,,1,,,0.684,,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031,47.843,0,16.078,25,-0.004,0.059,,,,,14.672,14.655,13.725,0,,0,0,0,0,,,0,0,1,toyota,ac_issue,11/3/25,TOYOTA_989347712041_20251103172406 ac.csv,good
