"A/C Compressor Active","A/C Pressure[psi]","Accelerator Pedal Sensor, Analog[V]","Accelerator Pedal Sensor, PWM[%]","Adaptation Throttle","Air Mass, Correction Factor","Ambient Air Pressure[psi]","Ambient Air Temperature[degree F]","Battery Voltage[V]","Boost Pressure[psi]","Brake Light Switch","Brake Pedal Position (From BCM)[%]","Camshaft Shifting Angle Deviation (Exhaust)[deg]","Camshaft Shifting Angle Deviation (Inlet)[deg]","Camshaft Shifting Angle, Exhaust[deg]","Camshaft Shifting Angle, Inlet[deg]","Condition Automatic Transmission","Cruise -","Cruise +","Cruise Control Resume","Engine Coolant Level Switch","Engine Coolant Temperature[degree C]","Engine Cooling Fan[%]","Evap-Flow[kg/h]","Exhaust Camshaft Adaptation[deg]","Exhaust Camshaft Reset Valve[%]","Fuel Pressure[kPa]","Fuel Pressure, Nominal Value[kPa]","Fuel Pump Relay","Fuel Pump, Duty Cycle[%]","Fuel Temperature[degree C]","Idlespeed, Deviation From Nominal[rpm]","Ignition Angle[deg BTDC]","Injection Time, Bank 1[ms]","Inlet Camshaft Adaptation (6-Cyl)[deg]","Inlet Camshaft Reset Valve[%]","Intake Air Temperature[degree C]","Lambda Control, Bank 1","Leakage Air Through Throttle Blade","Long-Term Fuel Trim Lower Part Load, Bank 1","Long-Term Fuel Trim Upper Part Load, Bank 1","Mass Air Flow[kg/h]","Misfire Counter","Misfire Counter 1 (5 Cyl)","Misfire Counter 2 (5 Cyl)","Misfire Counter 3 (5 Cyl)","Misfire Counter 4 (5 Cyl)","Misfire Counter 5 (5 Cyl)","Nominal Camshaft Shifting Angle, Exhaust[deg]","Nominal Camshaft Shifting Angle, Inlet[deg]","Nominal Throttle Angle[%]","Oil Level[%]","Oil Pressure Switch","Oxygen Front Sensor, Bank 1","Oxygen Rear Sensor, Bank 1[V]","Purge Valve, Dutycycle[%]","Short-Term Fuel Trim Idle, Bank 1[%]","Short-Term Fuel Trim, Bank 1","Throttle Angle[%]","Throttle Position Sensor, Potentiometer 1[V]","Throttle Position Sensor, Potentiometer 1[%]","Throttle Position Sensor, Potentiometer 2[V]","Throttle Position Sensor, Potentiometer 2[%]","Turbo Control Valve Dutycycle[%]","Vehicle Speed[km/h]"
"On","94.982","0.61","11.96","OK","0.95","9.7","64.4","14.15","9.8","Off","0","2.51","0.36","1.52","0.33","On","Off","Off","Off","Off","191.3","7.84","1.25","1.20","43.53","59.784","60","On","46.47","116.6","-1180","33.75","4.36","-1.74","43.14","73.85","C/L","1.20","1.02","1.00","94.80","0","0","2","1","1","2","0","6","14.26","79.68","Off","0.98","0.71","0","2.39","1.03","11.76","1.03","12.16","3.96","9.80","0","59.652"
"Off","84.867","0.79","15.20","OK","0.96","9.7","64.4","14.15","10","Off","0","0.34","0.31","0.78","0.36","On","Off","Off","Off","Off","189.95","7.84","0","1.20","37.65","57.621","60","On","45.56","116.6","-1140","15.75","1.99","-1.74","7.84","76.55","C/L","1.30","1.02","1.00","85.80","0","0","2","1","1","2","0","3.50","13.58","79.68","Off","0.98","0.8","4.30","2.39","1.01","17.65","1.23","17.25","3.78","16.86","0","57.166"
"Off","82.844","1.13","22.74","OK","0.95","9.7","64.4","14.22","11.2","Off","0","0.29","0.30","0.58","0.33","On","Off","Off","Off","Off","189.95","7.84","0.27","1.20","46.27","60.807","60","On","45.88","116.6","-1130","40.50","1.71","-1.74","7.84","73.85","C/L","1.30","1.02","1.00","31.50","0","0","2","1","1","2","7","0","5.74","79.68","Off","0.98","0.14","20.31","2.39","1.06","5.88","0.82","7.06","4.01","12.16","0","55.923"
"Off","80.822","1","20.58","OK","0.96","9.7","64.4","14.22","11.4","Off","0","0.17","1.77","0.14","9.24","On","Off","Off","Off","Off","189.95","7.84","0","1.20","45.10","60.633","60","On","45.78","116.6","-1200","41.25","3.08","-1.74","7.84","72.5","C/L","1.30","1.02","1.00","52.10","0","0","2","1","1","2","7","0","5.96","79.68","Off","1.03","0.09","0","2.39","1.00","9.80","0.96","10.20","4.04","10.20","0","59.03"
"Off","88.912","0.65","12.10","OK","0.95","9.7","64.4","14.15","9.9","Off","0","-0.16","0.31","6.96","0.28","On","Off","Off","Off","Off","189.95","7.84","0","1.20","7.84","59.144","60","On","46.82","116.6","-1190","31.50","7.09","-1.74","45.88","76.55","C/L","1.30","1.02","1.00","69.50","0","0","2","1","1","2","0","2.50","13.89","79.68","Off","1.01","0.75","0","2.39","1.00","10.98","0.94","8.63","4.11","8.24","0","57.788"
"Off","82.844","0.86","17.18","OK","0.96","9.7","64.4","14.15","10.1","Off","0","-0.91","0.30","6.86","0.27","On","Off","Off","Off","Off","189.95","7.84","0","1.20","7.84","59.133","60","On","45.73","116.6","-1140","14.25","2.62","-1.74","7.84","73.85","C/L","1.30","1.02","1.00","43.40","0","0","2","1","1","2","2.50","0","8.14","79.68","Off","0.97","0.82","3.52","2.39","0.97","5.88","0.81","5.10","4.26","4.31","0","55.923"
"Off","82.844","0.62","12.47","OK","0.95","9.7","64.4","14.22","9.8","Off","0","0.05","0.39","7.50","0.36","On","Off","Off","Off","Off","189.95","7.84","0.20","1.20","43.92","59.904","60","On","44.77","116.6","-1030","39.00","1.98","-1.74","7.84","71.15","C/L","1.30","1.02","1.00","29.20","0","0","2","1","1","2","7.50","0","5.53","79.68","Off","0.99","0.82","24.22","2.39","0.96","5.10","0.74","3.53","4.29","3.53","0","50.952"
"On","115.212","0.41","8.01","OK","0.95","9.7","64.4","14.22","9.8","Off","0","0.97","0.47","0.94","0.49","On","Off","Off","Off","Off","189.95","7.84","0","1.20","7.84","61.59","60","On","44.43","116.6","-850","25.50","2.21","-1.74","7.84","72.5","O/L","1.20","1.02","1.00","19.20","0","0","2","1","1","2","0.50","0","3.11","79.68","Off","0.96","0.11","3.12","2.39","1.11","2.75","0.69","2.75","4.31","2.75","0","44.739"
"Off","84.867","0.41","8.01","OK","0.95","9.7","64.4","14.15","9.8","Off","0","-0.42","0.39","1.55","0.33","On","Off","Off","Off","Off","188.6","7.84","0.91","1.20","42.35","59.958","60","On","44.98","116.6","-660","1.50","1.33","-1.74","7.84","73.85","C/L","1.40","1.02","1.00","22.40","0","0","2","1","1","2","9","0","3.89","79.68","Off","0.99","0.8","46.87","2.39","0.86","3.92","0.73","3.92","4.28","3.92","0","40.389"
"Off","82.844","0.55","10.11","OK","0.95","9.7","64.4","14.15","9.8","Off","0","-0.14","0.34","3.24","0.33","On","Off","Off","Off","Off","188.6","7.84","1.06","1.20","44.31","60.285","60","On","44.58","116.6","-500","0.75","1.34","-1.74","7.84","72.5","C/L","1.20","1.02","1.00","11.70","0","0","2","1","1","2","7","0","1.88","79.68","Off","1.00","0.61","25.00","2.39","1.00","3.53","0.7","3.14","4.3","3.14","0","32.311"
"On","101.05","0.41","8.01","OK","0.95","9.7","64.4","14.15","9.7","On","20.78","-0.39","0.28","6.60","0.58","On","Off","Off","Off","Off","188.6","7.84","1.22","1.20","47.45","59.991","60","On","44.87","116.6","-360","9.75","1.72","-1.74","7.84","72.5","C/L","1.20","1.02","1.00","9.70","0","0","2","1","1","2","8.50","0","1.36","79.68","Off","1.04","0.53","7.81","2.39","1.03","1.18","0.63","1.18","4.37","1.18","0","18.641"
"Off","90.936","0.41","8.01","OK","0.95","9.7","64.4","13.94","9.7","On","27.84","-0.06","0.42","9.27","0.44","On","Off","Off","Off","Off","188.6","7.84","0","1.20","44.71","60.132","60","On","44.35","116.6","10","6.00","1.72","-1.74","7.84","73.85","C/L","0.80","1.02","1.00","55.20","0","0","2","1","1","2","0","1","14.66","79.68","Off","1.01","0.71","0","2.58","1.01","15.29","1.16","15.69","3.83","16.47","0","16.777"
"Off","88.912","1.13","22.76","OK","0.95","9.7","64.4","14.15","11.8","Off","0","-0.08","1.00","0.14","6.30","On","Off","Off","Off","Off","189.95","7.84","0","1.20","45.49","60.872","60","On","46.81","116.6","-1020","36.75","4.35","-1.74","7.84","80.6","C/L","0.80","1.03","1.00","57.10","0","0","2","1","1","2","0.50","0","10.31","79.68","Off","1.00","0.57","0","2.58","0.99","11.76","1.03","12.16","3.97","11.37","0","31.69"
"On","99.028","0.82","16.39","OK","0.95","9.7","64.4","14.08","10.2","Off","0","0.01","0.31","1.05","0.25","On","Off","Off","Off","Off","189.95","7.84","0","1.20","42.75","59.991","60","On","46.16","116.6","-870","35.25","4.22","-1.74","7.84","79.25","C/L","0.80","1.03","1.00","71.80","0","0","2","1","1","2","0","0","11.83","79.68","Off","1.02","0.61","0","2.58","0.99","10.98","0.99","10.98","4","11.37","0","39.146"
"Off","86.89","0.89","17.85","OK","0.95","9.7","64.4","14.08","10.2","Off","0","0.07","0.34","0.64","0.25","On","Off","Off","Off","Off","191.3","7.84","0","1.20","7.84","59.697","60","On","47.19","116.6","-1240","34.50","5.82","-1.74","46.27","81.95","C/L","0.80","1.03","1.00","71.10","0","0","2","1","1","2","0","11.50","16.16","79.68","Off","1.02","0.45","0","2.58","1.02","15.69","1.17","15.69","3.83","15.69","0","48.467"
"Off","80.822","1.05","21.20","OK","0.95","9.75","64.4","14.22","11.6","Off","0","0.09","-0.02","0.22","10.88","On","Off","Off","Off","Off","191.3","7.84","0","1.20","7.84","59.97","60","On","47.49","116.6","-1000","31.50","6.19","-1.74","46.27","77.9","C/L","0.80","1.03","1.00","94.60","0","0","2","1","1","2","0","12.50","17.08","79.68","Off","1.02","0.64","0","2.58","1.01","21.18","1.42","20.78","3.67","19.22","0","54.681"
"Off","80.822","1.19","23.98","OK","0.96","9.75","64.4","14.01","12.2","Off","0","0.14","1.70","0.17","15.08","On","Off","Off","Off","Off","192.65","7.84","0","1.20","7.84","59.817","60","On","47.58","118.4","-1180","32.25","6.51","-1.74","43.92","77.9","C/L","0.80","1.03","1.00","92.90","0","0","2","1","1","2","0.50","0","9.92","79.68","Off","1.01","0.74","0","2.58","0.93","16.47","1.24","17.65","3.78","16.08","19.50","57.788"
"Off","86.89","1.03","20.36","OK","0.97","9.7","64.4","14.15","10.6","Off","0","-0.47","0.36","1.02","0.31","On","Off","Off","Off","Off","194","7.84","0","1.20","43.53","59.991","60","On","46.59","118.4","-1170","37.50","3.86","-1.74","7.84","79.25","C/L","0.80","1.03","1.00","69.20","0","0","2","1","1","2","1","0","6.86","79.68","Off","0.99","0.24","5.47","2.58","1.01","6.67","0.83","6.67","4.14","7.45","0","59.652"
"Off","82.844","0.9","18.37","OK","0.96","9.7","64.4","14.15","10.8","Off","0","0.16","-0.06","0.17","8.31","On","Off","Off","Off","Off","192.65","7.84","0.53","1.20","7.84","60.024","60","On","46.91","118.4","-1280","38.25","3.98","-1.74","7.84","75.2","C/L","0.80","1.03","1.00","68.20","0","0","2","1","1","2","0.50","0","10.25","79.68","Off","0.99","0.68","99.60","2.58","0.87","9.80","0.96","9.02","4.12","8.24","0","62.137"
"Off","80.822","0.77","15.89","OK","0.96","9.7","64.4","14.08","10","Off","0","0.07","0.22","1.20","0.35","On","Off","Off","Off","Off","191.3","7.84","3.19","1.20","50.59","60.546","60","On","45.69","118.4","-1270","41.25","2.91","-1.74","7.84","72.5","C/L","0.80","1.03","1.00","38.50","0","0","2","1","1","2","4","0","8.15","79.68","Off","0.98","0.69","99.60","2.58","1.00","9.41","1.05","13.33","3.94","12.16","0","59.652"
"On","117.236","0.76","15.28","OK","0.96","9.75","64.4","14.22","10.1","Off","0","-2.22","0.27","6.20","0.22","On","Off","Off","Off","Off","189.95","7.84","2.63","1.20","40","59.709","60","On","45.41","120.2","-1190","41.25","3.12","-1.74","7.84","75.2","C/L","0.80","1.03","1.00","82.90","0","0","2","1","1","2","0","0","12.84","79.68","Off","1.02","0.11","99.60","2.58","1.05","14.90","1.12","14.12","3.91","13.73","0","59.652"
"Off","84.867","0.91","18.15","OK","0.96","9.75","64.4","14.22","10.3","Off","0","0.17","0.23","6.88","0.31","On","Off","Off","Off","Off","189.95","7.84","1.73","1.20","44.31","60.536","60","On","45.12","120.2","-1180","40.50","1.73","-1.74","7.84","75.2","C/L","0.80","1.03","1.00","45.40","0","0","2","1","1","2","6","0","5.54","79.68","Off","1.07","0.82","70.31","2.58","0.96","7.06","0.85","7.45","4.14","8.63","0.39","56.545"
"Off","82.844","0.96","19.29","OK","0.96","9.75","64.4","14.15","10.7","Off","0","0.30","-0.29","0.27","1.58","On","Off","Off","Off","Off","189.95","7.84","3.18","1.20","7.84","59.48","60","On","46.97","120.2","-1100","33.75","5.71","-1.74","47.84","72.5","C/L","0.80","1.03","1.00","143.30","0","0","2","1","1","2","3","21.50","30.44","79.68","Off","0.98","0.29","99.60","2.58","1.03","16.08","1.29","18.82","3.82","16.08","10.14","59.652"
"On","92.96","0.97","19.44","OK","0.96","9.75","64.4","14.15","11","Off","0","0.17","0.31","0.35","0.28","On","Off","Off","Off","Off","189.95","7.84","2.72","1.20","44.71","60.426","60","On","46.16","120.2","-1250","42.75","1.68","-1.74","7.84","75.2","C/L","0.80","1.03","1.00","22.80","0","0","2","1","1","2","7","0","4.69","79.68","Off","1.02","0.08","0","2.58","1.04","3.92","0.73","3.92","4.28","3.92","0","57.788"
"Off","86.89","0.62","12.69","OK","0.96","9.75","64.4","14.08","9.8","Off","0","2.05","0.37","3.72","0.36","On","Off","Off","Off","Off","189.95","7.84","3.16","1.20","50.59","59.926","60","On","45.35","120.2","-1180","42.00","1.80","-1.74","7.84","75.2","C/L","0.80","1.03","1.00","61.70","0","0","2","1","1","2","1","0","9.49","79.68","Off","0.98","0.51","99.60","2.58","1.04","9.02","0.91","8.24","4.1","10.20","0","60.894"
"Off","82.844","0.79","15.74","OK","0.96","9.75","64.4","14.15","10","Off","0","-0.23","0.31","3.61","0.42","On","Off","Off","Off","Off","189.95","7.84","0","1.20","7.84","60.372","60","On","10.00","120.2","-1180","-2.25","0.79","-1.74","7.84","73.85","O/L","0.90","1.03","1.00","16.20","0","0","2","1","1","2","0","0","5.51","79.68","Off","1.01","0.02","0","2.58","0.99","14.12","1.15","15.29","3.85","14.90","18.72","53.438"
"Off","82.844","1.04","21.73","OK","0.96","9.75","64.4","14.22","11.6","Off","0","0.30","0","0.31","14","On","Off","Off","Off","Off","188.6","7.84","0.02","1.20","7.84","59.404","60","On","47.36","120.2","-1120","33.00","5.91","-1.74","40","72.5","C/L","0.90","1.03","1.00","62","0","0","2","1","1","2","0.50","0","9.77","79.68","Off","0.99","0.59","29.68","2.58","1.00","15.69","1.15","14.51","3.88","11.76","12.48","57.788"
"Off","107.121","0.98","20.85","OK","0.96","9.75","64.4","14.08","11.5","Off","0","0.16","2.98","0.33","0.35","On","Off","Off","Off","Off","188.6","7.84","0.07","1.20","45.49","60.165","60","On","46.33","120.2","-1260","42.75","2.06","-1.74","7.84","77.9","C/L","0.90","1.03","1.00","69.60","0","0","2","1","1","2","5.50","0","6.42","79.68","Off","1.00","0.09","0","2.58","1.04","3.92","0.73","3.92","4.28","3.92","0","57.788"
"Off","82.844","0.59","11.81","OK","0.96","9.75","64.4","14.08","9.8","Off","0","0","0.36","0.75","0.45","On","Off","Off","Off","Off","189.95","7.84","0","1.20","7.84","59.1","60","On","46.73","120.2","-1130","34.50","5.10","-1.74","43.92","75.2","C/L","0.90","1.03","1.00","83.60","0","0","2","1","1","2","0","0","11.17","79.68","Off","0.99","0.25","0","2.58","1.02","11.37","1.01","11.37","3.98","14.51","6.24","57.166"
"Off","82.844","1.03","20.68","OK","0.96","9.75","64.4","14.08","11.2","Off","0","0.19","3.08","0.28","0.24","On","Off","Off","Off","Off","191.3","7.84","0","1.20","45.49","60.372","60","On","46.69","120.2","-1180","36.75","3.88","-1.74","7.84","72.5","C/L","0.90","1.03","1.00","30.20","0","0","2","1","1","2","2","0","8.46","79.68","Off","0.97","0.61","0","2.58","0.97","8.63","0.81","4.71","4.28","3.92","0","57.166"
"On","109.143","0.49","9.87","OK","0.96","9.75","64.4","14.22","9.9","Off","0","0.81","0.42","0.83","0.35","On","Off","Off","Off","Off","191.3","7.84","0","1.20","7.84","62.97","60","On","10.00","120.2","-1020","-3.75","0.77","-1.74","7.84","72.5","O/L","0.90","1.03","1.00","15.50","0","0","2","1","1","2","0","0","2.54","79.68","Off","14.57","0","0","2.58","1.00","2.35","0.7","5.10","4.23","5.10","0","49.71"
"Off","84.867","0.67","13.40","OK","0.96","9.75","64.4","14.22","9.8","Off","0","0.05","0.44","8.27","0.38","On","Off","Off","Off","Off","189.95","7.84","0.03","1.20","7.84","60.274","60","On","45.07","120.2","-830","-6.75","1.42","-1.74","7.84","75.2","C/L","0.90","1.03","1.00","12.40","0","0","2","1","1","2","1.50","0","2.13","79.68","Off","9.92","0.01","0","2.58","1.00","1.96","0.65","1.96","4.34","1.96","0","41.632"
"Off","82.844","0.41","8.03","OK","0.96","9.75","64.4","14.08","9.8","On","29.80","-1.12","0.37","5.38","0.36","On","Off","Off","Off","Off","188.6","7.84","0","1.20","46.27","60.219","60","On","45.15","120.2","-10","2.25","1.79","-1.74","7.84","73.85","C/L","0.70","1.03","1.00","17.40","0","0","2","1","1","2","0","1.50","16.15","79.68","Off","0.98","0.81","5.86","2.58","1.01","21.57","1.38","21.18","3.65","14.12","18.72","26.719"
"Off","82.844","0.87","20.51","OK","0.96","9.75","64.4","14.15","12.5","Off","0","-2.58","-3.18","9.96","27.33","On","Off","Off","Off","Off","188.6","7.84","0.12","1.20","44.31","59.86","60","On","52.03","120.2","-1280","21.75","11.24","-1.74","48.24","77.9","C/L","0.70","1.03","1.00","258.70","0","0","2","1","1","2","13","25.50","36.66","79.68","Off","1.00","0.64","99.60","2.58","1.06","35.69","1.94","36.86","2.15","74.12","44.07","56.545"
"Off","97.005","1.67","33.94","OK","0.96","9.75","64.4","14.01","15.3","Off","0","0.15","0.12","17.09","32.09","On","Off","Off","Off","Off","189.95","7.84","0.22","1.20","44.71","59.349","60","On","54.99","120.2","-1280","15.75","15.15","-1.74","43.53","90.05","C/L","0.70","1.03","1.00","320.30","0","0","2","1","1","2","0","4","16.11","79.68","Off","0.99","0.58","64.45","2.58","1.10","27.06","1.58","26.27","3.56","19.22","19.50","76.429"
"Off","84.867","0.94","20.36","OK","0.96","9.75","64.4","14.08","12","Off","0","-0.19","-0.37","-0.06","13.74","On","Off","Off","Off","Off","194","7.84","0.32","1.20","7.84","60.459","60","On","49.36","118.4","-1280","34.50","6.41","-1.74","44.71","81.95","C/L","0.70","1.03","1.00","199.70","0","0","2","1","1","2","0","8.50","16.24","79.68","Off","0.97","0.76","74.21","2.58","0.95","14.12","1.1","13.73","3.9","13.73","0","78.914"
"Off","84.867","0.95","19.41","OK","0.97","9.75","65.75","14.01","12.1","Off","0","0.20","-0.70","0.22","11.99","On","Off","Off","Off","Off","194","7.84","0.21","1.20","46.27","59.502","60","On","51.05","116.6","-1280","32.25","7.32","-1.74","43.14","77.9","C/L","0.70","1.03","1.00","114.20","0","0","2","1","1","2","0","2","15.66","79.68","Off","1.01","0.64","99.60","2.58","0.99","15.29","1.16","15.29","3.75","18.43","0","81.4"
"On","92.96","1.1","22.34","OK","0.97","9.75","65.75","14.01","12.3","Off","0","0.32","0.08","0.58","11.13","On","Off","Off","Off","Off","191.3","7.84","0.30","1.20","7.84","60.274","60","On","47.70","116.6","-1280","41.25","4.47","-1.74","7.84","77.9","C/L","0.70","1.03","1.00","121.80","0","0","2","1","1","2","0","10","18.71","79.68","Off","0.99","0.21","0","2.58","1.04","18.43","1.28","19.61","3.65","20.78","0","82.021"
"Off","86.89","1.18","23.73","OK","0.98","9.75","65.75","13.94","12.3","Off","0","-0.09","0","0.64","11.35","On","Off","Off","Off","Off","191.3","7.84","0","1.20","45.49","59.241","60","On","49.40","116.6","-1280","37.50","4.93","-1.74","44.31","79.25","C/L","0.70","1.03","1.00","125.50","0","0","2","1","1","2","0","4","17.86","79.68","Off","1.00","0.61","0","2.58","1.01","17.25","1.24","17.65","3.77","17.25","0","83.885"
"Off","84.867","1.08","21.76","OK","0.98","9.75","64.4","14.22","11.8","Off","0","0.50","-0.12","0.39","5.50","On","Off","Off","Off","Off","191.3","7.84","0","1.20","7.84","59.492","60","On","48.00","116.6","-1280","39.75","5.15","-1.74","47.06","76.55","C/L","0.70","1.03","1.00","119.70","0","0","2","1","1","2","0","7","19.68","79.68","Off","1.01","0.55","0","2.58","1.04","18.82","1.3","19.22","3.69","19.22","0","84.506"
"Off","84.867","1.1","22.10","OK","0.98","9.75","65.75","14.15","12.1","Off","0","0.41","1.43","0.41","5.22","On","Off","Off","Off","Off","191.3","7.84","0","1.20","7.84","59.752","60","On","48.31","118.4","-1280","35.25","6.73","-1.74","47.84","76.55","C/L","0.70","1.04","1.00","136","0","0","2","1","1","2","0","7","18.03","79.68","Off","0.99","0.58","0","2.58","1.01","16.47","1.21","16.47","3.81","16.47","0","84.506"
"On","115.212","0.96","19.19","OK","0.99","9.75","65.75","13.94","11.5","Off","0","0.55","0.09","0.39","2.89","On","Off","Off","Off","Off","191.3","7.84","0","1.20","42.35","59.926","60","On","47.81","116.6","-1280","41.25","4.59","-1.74","46.27","79.25","C/L","0.70","1.04","1.00","117.70","0","0","2","1","1","2","0","1","15.87","79.68","Off","1.00","0.59","0","2.58","1.00","15.69","1.18","16.08","3.82","16.08","0","83.885"
"Off","86.89","1.03","20.69","OK","0.99","9.75","65.75","14.15","11.3","Off","0","0.45","0.46","0.36","1.24","On","Off","Off","Off","Off","189.95","7.84","0","1.20","42.35","59.817","60","On","47.84","114.8","-1280","40.50","4.71","-1.74","7.84","77.9","C/L","0.70","1.04","1.00","93.20","0","0","2","1","1","2","0","0","10.40","79.68","Off","1.01","0.63","0","2.58","0.97","10.98","1","10.98","4.01","10.98","0","81.4"
"Off","84.867","0.81","16.27","OK","0.98","9.75","65.75","14.15","10.3","Off","0","0.30","0.16","0.97","0.24","On","Off","Off","Off","Off","189.95","7.84","0","1.20","44.31","60.176","60","On","46.73","113","-1280","39.75","4.78","-1.74","7.84","73.85","C/L","0.70","1.04","1.00","78.50","0","0","2","1","1","2","0","0","13.11","79.68","Off","1.01","0.58","0","2.58","0.98","14.51","1.14","14.51","3.89","14.12","0","77.671"
"Off","84.867","0.93","18.52","OK","0.99","9.75","65.75","14.15","10.7","Off","0","0.28","-0.28","0.22","0.99","On","Off","Off","Off","Off","189.95","7.84","0.27","1.20","7.84","59.926","60","On","48.27","113","-1280","29.25","7.92","-1.74","45.49","73.85","C/L","0.70","1.04","1.00","125","0","0","2","1","1","2","0","6","16.50","79.68","Off","0.99","0.66","99.60","2.58","0.97","16.08","1.15","14.90","3.88","12.94","0","77.671"
"On","115.212","0.75","14.78","OK","0.99","9.75","65.75","14.22","10.3","Off","0","-0.66","0.16","2.05","0.14","On","Off","Off","Off","Off","189.95","7.84","0","1.20","47.06","60.405","60","On","46.21","113","-1280","4.50","1.27","-1.74","7.84","77.9","O/L","0.70","1.04","1.00","29.40","0","0","2","1","1","2","2","0","9.62","79.68","Off","0.96","0.12","0","2.58","0.97","16.86","1.18","15.69","3.83","15.69","19.89","72.079"
"Off","84.867","0.98","19.10","OK","0.98","9.75","65.75","14.5","10.7","Off","0","-0.41","0.31","1.33","0.25","On","Off","Off","Off","Off","189.95","7.84","1.93","1.20","43.53","59.404","60","On","46.94","114.8","-1280","39.75","4.51","-1.74","49.02","76.55","C/L","0.70","1.04","1.00","94.30","0","0","2","1","1","2","0.50","0","10.38","79.68","Off","0.96","0.73","99.60","2.58","0.97","10.59","0.98","10.59","4.03","10.20","0","71.458"
"Off","84.867","0.74","14.76","OK","0.98","9.75","65.75","14.15","10","Off","0","-0.07","0.34","4.22","0.35","On","Off","Off","Off","Off","189.95","7.84","1.11","1.20","7.84","59.578","60","On","47.96","114.8","-1280","36.75","5.03","-1.74","7.84","73.85","C/L","0.70","1.04","1.00","65.70","0","0","2","1","1","2","1","0","9.09","79.68","Off","1.02","0.75","99.60","2.58","0.95","9.80","1.01","11.76","3.96","17.25","18.72","68.972"
"Off","84.867","1","19.76","OK","0.98","9.75","65.75","14.15","11.7","Off","0","0.34","1.06","0.31","3.41","On","Off","Off","Off","Off","189.95","7.84","1.67","1.20","7.84","59.241","60","On","47.46","114.8","-1280","41.25","3.77","-1.74","7.84","73.85","C/L","0.70","1.04","1.00","110.10","0","0","2","1","1","2","0","4","13.14","79.68","Off","1.03","0.57","99.60","2.58","0.99","12.55","1.05","12.55","3.89","14.51","0","70.215"
"Off","109.143","0.88","17.72","OK","0.98","9.75","65.75","14.15","10.5","Off","0","0.09","0.28","0.80","0.28","On","Off","Off","Off","Off","189.95","7.84","2.74","1.20","43.92","59.817","60","On","46.74","114.8","-1280","41.25","5.36","-1.74","47.45","77.9","C/L","0.70","1.04","1.00","106.30","0","0","2","1","1","2","0","3.50","14.69","79.68","Off","0.97","0.18","99.60","2.58","1.04","14.51","1.13","14.51","3.88","14.51","0","71.458"
"Off","84.867","0.92","18.11","OK","0.98","9.75","65.75","14.08","10.5","Off","0","-0.06","0.28","0.77","0.24","On","Off","Off","Off","Off","189.95","7.84","2.63","1.20","43.53","60.219","60","On","47.21","113","-1280","39.75","5.14","-1.74","49.80","75.2","C/L","0.70","1.04","1.00","103","0","0","2","1","1","2","0","4","11.63","79.68","Off","1.02","0.27","99.60","2.58","1","8.63","0.91","8.63","4.09","8.63","0","70.215"
"Off","84.867","0.77","15.40","OK","0.98","9.75","65.75","14.22","10.1","Off","0","-0.41","0.28","4.09","0.30","On","Off","Off","Off","Off","189.95","7.84","3.13","1.20","44.31","59.98","60","On","46.66","113","-1280","38.25","4.76","-1.74","46.67","72.5","C/L","0.70","1.04","1.00","93.00","0","0","2","1","1","2","0","1","13.99","79.68","Off","0.98","0.25","99.60","2.58","1.03","8.63","0.88","7.84","4.12","8.24","0","69.594"
"Off","84.867","1.12","23.42","OK","0.98","9.75","65.75","14.29","12.3","Off","0","-0.02","0.89","0.09","14.22","On","Off","Off","Off","Off","189.95","7.84","0.21","1.20","7.84","59.784","60","On","47.42","113","-1280","37.50","4.96","-1.74","47.06","73.85","C/L","0.70","1.04","1.00","124.40","0","0","2","1","1","2","0","14","16.20","79.68","Off","1.01","0.36","0","2.58","1.07","29.80","1.78","32.16","3.2","32.55","28.08","72.7"
"Off","92.96","1.31","26.68","OK","0.98","9.75","65.75","14.22","13","Off","0","3.24","1.99","-0.17","16.09","On","Off","Off","Off","Off","189.95","7.84","0","1.20","7.84","59.48","60","On","49.06","113","-1280","32.25","7.78","-1.74","47.06","79.25","C/L","0.70","1.05","1.00","132.40","0","0","2","1","1","2","0","7.50","14.43","79.68","Off","0.99","0.59","0","2.58","0.97","15.29","1.15","15.69","3.83","15.69","0","77.671"
"Off","84.867","1.04","20.90","OK","0.98","9.75","65.75","14.22","11.3","Off","0","0.20","-0.17","0.22","3.55","On","Off","Off","Off","Off","191.3","7.84","0","1.20","7.84","60.426","60","On","47.61","113","-1280","39.75","4.90","-1.74","46.67","76.55","C/L","0.70","1.05","1.00","106.20","0","0","2","1","1","2","0","0.50","14.91","79.68","Off","1.01","0.64","0","2.58","0.98","12.94","1.07","13.33","3.92","13.33","0","76.429"
"Off","84.867","0.86","17.24","OK","0.99","9.75","65.75","14.08","10.4","Off","0","0.21","0.17","0.71","0.20","On","Off","Off","Off","Off","191.3","7.84","0","1.20","44.31","59.871","60","On","46.46","113","-1280","42.75","3.33","-1.74","7.84","73.85","C/L","0.70","1.04","1.00","87.90","0","0","2","1","1","2","0","0","15.35","79.68","Off","0.99","0.61","0","2.58","0.99","16.47","1.11","13.33","3.91","13.73","0","73.322"
