Num,1. # Codes(Include History) (ACIS VSV),2. +BM Voltage (ACT VSV),3. 2nd Air Monitor (Actuator Power Supply),4. 2nd Air Monitor (AF Lambda B1S1),5. 2nd Air Monitor CMPL (AF Lambda B2S1),6. 2nd Air Monitor ENA (AFS Current B1S1),7. 4WD Switch (AFS Current B2S1),8. A/C Monitor (AFS Voltage B1S1),9. A/C Monitor (AFS Voltage B2S1),10. A/C Monitor CMPL (All Cylinders Misfire Count),11. A/C Monitor ENA (Atmosphere Pressure),12. A/C Signal (Av Engine Speed of All Cyl),13. A/F Heater Duty B1S1 (Battery Voltage),14. A/F Heater Duty B2S1 (Calculate Load),15. A/T Oil Temperature 1 (Cancel Switch),16. A/T Oil Temperature 2 (Cat OT MF F/C Cylinder#1),17. Accel Fully Close Learn #1 (Cat OT MF F/C Cylinder#2),18. Accel Fully Close Learn #2 (Cat OT MF F/C Cylinder#3),19. Accel Sens. No.1 Volt % (Cat OT MF F/C Cylinder#4),20. Accel Sens. No.2 Volt % (Cat OT MF F/C Cylinder#5),21. Accel Sensor Out No.1 (Cat OT MF F/C Cylinder#6),22. Accel Sensor Out No.2 (Cat OT MF F/C History),23. Accelerator Idle Position (Catalyst Monitor),24. Accelerator Position (Catalyst Monitor)
2553,-3,OFF,0,0,7.570,OFF,0,0,53,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.972,0.957,0.330,0.195,53.496
2554,50.578,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,6.250
2555,ON,OFF,1100,0,OFF,OFF,OFF,ON,Gasoline,0.975,OFF,OFF,0.684,ON,1.094,16.863,16,0,0.840,0.840,2.441,0.840,0.918,2.031
2556,49.020,0,16.863,7,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,16.471,0,Not Avl,0,0,0,0,ON,ON,0,0,0
2557,0,14.219,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,22.500,21.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
2558,OFF,ON,ON,0.996,0.997,-0.027,-0.043,3.220,3.200,0,97,51199.219,13.964,27.059,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
2559,Incmpl,Enable,Avail,527.100,339.100,527.100,339.100,ON,Avail,Compl,Enable,64,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
2560,Incmpl,Enable,OFF,OFF,358,1142,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
2561,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16.500,206,ON,13.750,15,0.128,2724,14,21
2562,-3,OFF,0,0,7.600,OFF,0,0,43,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.972,0.957,0.330,0.195,52.523
2563,50.578,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,6.250
2564,ON,OFF,1100,0,OFF,OFF,OFF,ON,Gasoline,0.973,OFF,OFF,0.684,ON,1.094,16.863,16,0,0.840,0.840,2.441,0.840,0.918,2.031
2565,49.020,0,16.863,7,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,16.863,0,Not Avl,0,0,0,0,ON,ON,0,0,0
2566,0,14.237,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,22.500,21.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
2567,OFF,ON,ON,0.999,1.000,-0.016,-0.035,3.239,3.215,0,97,51199.219,13.984,27.059,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
2568,Incmpl,Enable,Avail,527.100,339.100,527.100,339.100,ON,Avail,Compl,Enable,64,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
2569,Incmpl,Enable,OFF,OFF,358,1150.750,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
2570,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16.500,232,ON,13.750,15,0.128,2713,14,21
2571,-3,OFF,0,0,7.640,OFF,0,0,43,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.972,0.957,0.330,0.195,53.172
2572,50.254,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,6.250
2573,ON,OFF,1100,0,OFF,OFF,OFF,ON,Gasoline,0.975,OFF,OFF,0.684,ON,1.094,16.863,16,0,0.840,0.840,2.441,0.840,0.918,2.031
2574,49.020,0,16.863,7,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,16.471,0,Not Avl,0,0,0,0,ON,ON,0,0,0
2575,0,14.203,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,22.500,21.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
2576,OFF,ON,ON,1.000,0.999,-0.027,-0.055,3.249,3.210,0,97,51199.219,13.984,27.059,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
2577,Incmpl,Enable,Avail,527,339.200,527,339.200,ON,Avail,Compl,Enable,64,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
2578,Incmpl,Enable,OFF,OFF,359,1157.750,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
2579,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16.500,262,ON,13.750,15,0.126,2710,14,21
2580,-3,OFF,0,0,7.590,OFF,0,0,46,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.972,0.957,0.330,0.210,52.523
2581,50.254,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,6.250
2582,ON,OFF,1100,0,OFF,OFF,OFF,ON,Gasoline,0.974,OFF,OFF,0.684,ON,1.484,16.863,22,0,0.840,0.840,2.441,0.840,0.918,2.031
2583,49.020,0,16.863,7,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,16.471,0,Not Avl,0,0,0,0,ON,ON,0,0,0
2584,0,14.218,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,22.500,21.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
2585,OFF,ON,ON,0.995,0.998,-0.051,-0.059,3.215,3.200,0,97,51199.219,13.984,26.667,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
2586,Incmpl,Enable,Avail,527,339.200,527,339.200,ON,Avail,Compl,Enable,64,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
2587,Incmpl,Enable,OFF,OFF,359,1145.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
2588,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16.500,286,ON,13.750,15,0.126,2699,14,21
2589,-3,OFF,0,0,7.480,OFF,0,0,46,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.967,0.952,0.330,0.210,52.523
2590,49.930,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,6.250
2591,ON,OFF,1100,0,OFF,OFF,OFF,ON,Gasoline,0.973,OFF,OFF,0.684,ON,1.250,16.863,18,0,0.840,0.840,2.441,0.840,0.918,2.031
2592,49.020,0,16.863,7,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,16.471,0,Not Avl,0,0,0,0,ON,ON,0,0,0
2593,0,14.237,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,22.500,21.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
2594,OFF,ON,ON,1.004,0.997,-0.020,-0.062,3.264,3.196,0,97,51199.219,13.984,27.059,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
2595,Incmpl,Enable,Avail,526.900,339.400,526.900,339.400,ON,Avail,Compl,Enable,64,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
2596,Incmpl,Enable,OFF,OFF,359,1142.750,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
2597,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16,310,ON,13.750,15,0.126,2706,14,21
2598,-3,OFF,0,0,7.530,OFF,0,0,60,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.967,0.952,0.330,0.210,53.496
2599,50.254,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,1.562,6.250
2600,ON,OFF,1100,0,OFF,OFF,OFF,ON,Gasoline,0.974,OFF,OFF,0.684,ON,0.859,16.863,13,0,0.840,0.840,2.441,0.840,0.918,2.031
2601,49.020,0,16.863,7,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,16.471,0,Not Avl,0,0,0,0,ON,ON,0,0,0
2602,0,14.238,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,22.500,21.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
2603,OFF,ON,ON,1.003,0.999,-0.004,-0.039,3.259,3.210,0,97,51199.219,13.984,26.667,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
2604,Incmpl,Enable,Avail,526.900,339.400,526.900,339.400,ON,Avail,Compl,Enable,64,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
2605,Incmpl,Enable,OFF,OFF,360,1139,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
2606,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16.500,334,ON,13.750,15,0.126,2721,14,21
2607,-3,OFF,0,0,7.560,OFF,0,0,60,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.972,0.957,0.330,0.210,52.199
2608,50.254,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,1.562,6.250
2609,ON,OFF,1100,0,OFF,OFF,OFF,ON,Gasoline,0.972,OFF,OFF,0.684,ON,0.781,16.863,12,0,0.840,0.840,2.441,0.840,0.918,2.031
2610,49.020,0,16.863,7,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,16.471,0,Not Avl,0,0,0,0,ON,ON,0,0,0
2611,0,14.255,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,22.500,21.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
2612,OFF,ON,ON,0.996,1.002,-0.047,-0.047,3.220,3.220,0,97,51199.219,13.984,27.059,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
2613,Incmpl,Enable,Avail,526.800,339.600,526.800,339.600,ON,Avail,Compl,Enable,64,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
2614,Incmpl,Enable,OFF,OFF,360,1141.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
2615,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16.500,365,ON,13.750,15,0.126,2728,15,21
2616,-3,OFF,0,0,7.560,OFF,0,0,46,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.972,0.957,0.330,0.210,52.199
2617,49.930,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,6.250
2618,ON,OFF,1100,0,OFF,OFF,OFF,ON,Gasoline,0.971,OFF,OFF,0.684,ON,0.781,16.863,12,0,0.840,0.840,2.441,0.840,0.918,2.031
2619,49.020,0,16.863,7,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,16.471,0,Not Avl,0,0,0,0,ON,ON,0,0,0
2620,0,14.257,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,22.500,21.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
2621,OFF,ON,ON,0.996,0.998,-0.043,-0.055,3.225,3.205,0,97,51199.219,13.964,27.059,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
2622,Incmpl,Enable,Avail,526.800,339.600,526.800,339.600,ON,Avail,Compl,Enable,65,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
2623,Incmpl,Enable,OFF,OFF,361,1130.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
2624,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16.500,395,ON,13.750,15,0.127,2728,15,21
2625,-3,OFF,0,0,7.480,OFF,0,0,46,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.972,0.957,0.330,0.210,52.199
2626,49.930,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,6.250
2627,ON,OFF,1100,0,OFF,OFF,OFF,ON,Gasoline,0.975,OFF,OFF,0.684,ON,0.781,16.863,11,0,0.840,0.840,2.441,0.840,0.918,2.031
2628,49.020,0,16.863,7,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,16.471,0,Not Avl,0,0,0,0,ON,ON,0,0,0
2629,0,14.248,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,22.500,21.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
2630,OFF,ON,ON,1.005,0.998,0,-0.043,3.264,3.205,0,97,51199.219,13.984,27.059,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
2631,Incmpl,Enable,Avail,526.700,339.800,526.700,339.800,ON,Avail,Compl,Enable,65,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
2632,Incmpl,Enable,OFF,OFF,361,1134.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
2633,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16,427,ON,13.750,15,0.127,2750,15,21
2634,-3,OFF,0,0,7.560,OFF,0,0,57,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.972,0.957,0.330,0.210,51.875
2635,49.605,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,1.562,6.250
2636,ON,OFF,1100,0,OFF,OFF,OFF,ON,Gasoline,0.972,OFF,OFF,0.684,ON,0.781,16.863,11,0,0.840,0.840,2.441,0.840,0.918,2.031
2637,49.020,0,16.863,7,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,16.863,0,Not Avl,0,0,0,0,ON,ON,0,0,0
2638,0,14.242,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,22.500,21.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
2639,OFF,ON,ON,0.992,0.996,-0.059,-0.066,3.200,3.191,0,97,51199.219,13.964,27.059,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
2640,Incmpl,Enable,Avail,526.700,339.800,526.700,339.800,ON,Avail,Compl,Enable,65,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
2641,Incmpl,Enable,OFF,OFF,362,1136.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
2642,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16.500,450,ON,13.750,15,0.127,2717,15,21
2643,-3,OFF,0,0,7.560,OFF,0,0,57,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.967,0.952,0.330,0.230,52.199
2644,49.281,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,5.469
2645,ON,OFF,1100,0,OFF,OFF,OFF,ON,Gasoline,0.973,OFF,OFF,0.684,ON,0.781,16.863,11,0,0.840,0.840,2.441,0.840,0.918,2.031
2646,49.020,0,16.863,7,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,16.471,0,Not Avl,0,0,0,0,ON,ON,0,0,0
2647,0,14.252,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,22.500,21.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
2648,OFF,ON,ON,0.995,0.995,-0.047,-0.066,3.220,3.186,0,97,51199.219,13.984,27.059,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
2649,Incmpl,Enable,Avail,526.700,339.800,526.700,339.800,ON,Avail,Compl,Enable,65,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
2650,Incmpl,Enable,OFF,OFF,362,1136.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
2651,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16.500,472,ON,13.750,15,0.127,2710,15,21
2652,-3,OFF,0,0,7.480,OFF,0,0,57,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.972,0.957,0.330,0.250,52.199
2653,49.605,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,5.469
2654,ON,OFF,1100,0,OFF,OFF,OFF,ON,Gasoline,0.975,OFF,OFF,0.684,ON,0.703,16.863,11,0,0.840,0.840,2.441,0.840,0.918,2.031
2655,49.020,0,16.863,7,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,16.471,0,Not Avl,0,0,0,0,ON,ON,0,0,0
2656,0,14.257,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,22.500,21.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
2657,OFF,ON,ON,0.998,0.996,-0.039,-0.055,3.230,3.205,0,97,51199.219,13.984,27.059,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
2658,Incmpl,Enable,Avail,526.700,340,526.700,340,ON,Avail,Compl,Enable,65,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
2659,Incmpl,Enable,OFF,OFF,363,1133.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
2660,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16.500,491,ON,13.750,15,0.127,2728,15,21
2661,-3,OFF,0,0,7.510,OFF,0,0,53,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.967,0.952,0.330,0.250,52.199
2662,49.281,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,5.469
2663,ON,OFF,1100,0,OFF,OFF,OFF,ON,Gasoline,0.976,OFF,OFF,0.684,ON,0.781,16.863,11,0,0.840,0.840,2.441,0.840,0.918,2.031
2664,49.020,0,16.863,7,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,16.471,0,Not Avl,0,0,0,0,ON,ON,0,0,0
2665,0,14.255,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,22.500,21.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
2666,OFF,ON,ON,1.004,1.001,-0.027,-0.039,3.254,3.230,0,97,51199.219,13.984,27.059,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
2667,Incmpl,Enable,Avail,526.700,340,526.700,340,ON,Avail,Compl,Enable,65,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
2668,Incmpl,Enable,OFF,OFF,363,1135,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
2669,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16,511,ON,13.750,15,0.127,2710,15,21
2670,-3,OFF,0,0,7.480,OFF,0,0,53,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.972,0.957,0.330,0.290,51.875
2671,49.605,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,5.469
2672,ON,OFF,1100,0,OFF,OFF,OFF,ON,Gasoline,0.973,OFF,OFF,0.684,ON,0.703,16.863,11,0,0.840,0.840,2.441,0.840,0.918,2.031
2673,49.020,0,16.863,7,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,16.471,0,Not Avl,0,0,0,0,ON,ON,0,0,0
2674,0,14.248,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,22.500,21.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
2675,OFF,ON,ON,1.000,1.004,-0.031,-0.027,3.244,3.254,0,97,51199.219,13.964,27.059,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
2676,Incmpl,Enable,Avail,526.700,340,526.700,340,ON,Avail,Compl,Enable,65,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
2677,Incmpl,Enable,OFF,OFF,363,1139,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
2678,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16.500,535,ON,13.750,15,0.127,2721,15,21
2679,-3,OFF,0,0,7.530,OFF,0,0,53,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.972,0.952,0.330,0.330,52.523
2680,49.605,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,6.250
2681,ON,OFF,1100,0,OFF,OFF,OFF,ON,Gasoline,0.973,OFF,OFF,0.684,ON,0.703,16.863,11,0,0.840,0.840,2.441,0.840,0.918,2.031
2682,49.020,0,16.863,7,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,16.471,0,Not Avl,0,0,0,0,ON,ON,0,0,0
2683,0,14.252,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,22.500,21.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
2684,OFF,ON,ON,1.000,0.997,-0.035,-0.043,3.239,3.225,0,97,51199.219,13.964,27.059,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
2685,Incmpl,Enable,Avail,526.600,340.200,526.600,340.200,ON,Avail,Compl,Enable,65,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
2686,Incmpl,Enable,OFF,OFF,364,1135,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
2687,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16,556,ON,13.750,15,0.127,2739,15,21
2688,-3,OFF,0,0,7.560,OFF,0,0,53,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.972,0.957,0.330,0.370,51.875
2689,49.930,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,1.562,5.469
2690,ON,OFF,1100,0,OFF,OFF,OFF,ON,Gasoline,0.972,OFF,OFF,0.684,ON,0.703,16.863,11,0,0.840,0.840,2.441,0.840,0.918,2.031
2691,49.020,0,16.863,7,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,16.863,0,Not Avl,0,0,0,0,ON,ON,0,0,0
2692,0,14.238,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,22.500,21.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
2693,OFF,ON,ON,0.991,0.993,-0.070,-0.051,3.181,3.215,0,97,51199.219,13.984,27.059,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
2694,Incmpl,Enable,Avail,526.600,340.200,526.600,340.200,ON,Avail,Compl,Enable,65,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
2695,Incmpl,Enable,OFF,OFF,364,1148.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
2696,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16.500,578,ON,13.750,15,0.127,2703,15,21
2697,-3,OFF,0,0,7.510,OFF,0,0,53,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.967,0.957,0.330,0.425,51.875
