Row,+BM Voltage [V],Atmosphere Pressure [kPa],Av Engine Speed of All Cyl [rpm],Battery Voltage [V],Calculate Load [%],Coolant Temp [degree C],Engine Speed [rpm],Engine Speed of Cyl Count1 [rpm],Engine Speed of Cyl Count2 [rpm],IGN Advance [deg],Injection Volum (Cylinder1) [ml],Knock Correct Learn Value [degree CA],Short FT (Bank1 Sensor1) [%],Short FT (Bank2 Sensor1) [%]
6037,13.647,96,51199.219,13.359,23.922,83,705.250,51199.219,51199.219,15,0.101,21,1.562,0.781
6038,13.645,96,51199.219,13.378,23.529,83,703.750,51199.219,51199.219,15,0.101,21,1.562,0.781
6039,13.641,96,51199.219,13.359,23.529,83,702.250,51199.219,51199.219,15,0.101,21,1.562,0.781
6040,13.647,97,51199.219,13.359,23.529,83,704.500,51199.219,51199.219,15,0.101,21,1.562,0.781
6041,13.633,97,51199.219,13.378,23.529,83,700,51199.219,51199.219,15,0.101,21,1.562,0.781
6042,13.651,97,51199.219,13.378,23.529,83,706.250,51199.219,51199.219,15,0.101,21,1.562,0.781
6043,13.643,96,51199.219,13.359,23.922,83,696,51199.219,51199.219,15,0.101,21,1.562,0.781
6044,13.633,97,51199.219,13.359,23.529,83,696,51199.219,51199.219,15,0.101,21,1.562,0.781
6045,13.633,96,51199.219,13.359,23.529,83,696,51199.219,51199.219,15,0.101,21,0.781,0.781
6046,13.641,97,51199.219,13.359,23.529,83,696.750,51199.219,51199.219,15,0.101,21,0.781,0.781
6047,13.634,97,51199.219,13.359,23.529,83,694.500,51199.219,51199.219,15,0.101,21,0.781,0.781
6048,13.646,97,51199.219,13.359,23.922,83,696,51199.219,51199.219,15,0.101,21,1.562,0.781
6049,13.647,96,51199.219,13.359,23.922,83,693.750,51199.219,51199.219,15,0.101,21,1.562,0.781
6050,13.632,96,51199.219,13.359,23.922,83,689.750,51199.219,51199.219,15,0.101,21,1.562,0.781
6051,13.636,96,51199.219,13.378,23.922,83,696.750,51199.219,51199.219,15,0.101,21,1.562,0.781
6052,13.633,97,51199.219,13.359,23.922,83,697.500,51199.219,51199.219,15,0.101,21,1.562,0.781
6053,13.643,97,51199.219,13.378,23.922,83,708.500,51199.219,51199.219,15,0.101,21,1.562,0.781
6054,13.651,96,51199.219,13.359,23.922,83,703.750,51199.219,51199.219,15,0.101,21,1.562,0.781
6055,13.651,96,51199.219,13.359,23.529,83,711.500,51199.219,51199.219,15,0.101,21,1.562,0.781
6056,13.643,96,51199.219,13.378,23.529,83,713.250,51199.219,51199.219,15,0.101,21,1.562,0.781
6057,13.641,97,51199.219,13.378,23.529,83,716.250,51199.219,51199.219,15,0.101,21,1.562,0.781
6058,13.651,97,51199.219,13.359,23.529,83,717.750,51199.219,51199.219,15,0.101,21,1.562,0.781
6059,13.643,97,51199.219,13.378,23.529,83,714.750,51199.219,51199.219,15,0.101,21,1.562,0.781
6060,13.633,96,51199.219,13.359,23.529,83,707.750,51199.219,51199.219,15,0.101,21,1.562,0.781
6061,13.633,96,51199.219,13.359,23.529,83,700,51199.219,51199.219,15,0.101,21,1.562,0.781
6062,13.643,96,51199.219,13.359,23.529,83,703.750,51199.219,51199.219,15,0.101,21,0.781,0.781
6063,13.633,97,51199.219,13.359,23.529,83,696.750,51199.219,51199.219,15,0.101,21,0.781,0.781
6064,13.632,97,51199.219,13.359,23.529,83,697.500,51199.219,51199.219,15,0.101,21,0.781,0.781
6065,13.633,97,51199.219,13.359,23.529,83,692,51199.219,51199.219,15,0.101,21,0.781,0.781
6066,13.634,97,51199.219,13.359,23.529,83,694.500,51199.219,51199.219,15,0.101,21,0.781,0.781
6067,13.633,96,51199.219,13.359,23.922,83,695.250,51199.219,51199.219,15,0.101,21,0.781,0.781
6068,13.633,96,51199.219,13.359,23.922,83,695.250,51199.219,51199.219,15,0.101,21,0.781,0.781
6069,13.623,97,51199.219,13.359,23.922,83,693.750,51199.219,51199.219,15,0.101,21,0.781,0.781
6070,13.633,97,51199.219,13.359,23.922,83,696,51199.219,51199.219,15,0.101,21,0.781,0.781
6071,13.632,96,51199.219,13.359,23.922,83,700.750,51199.219,51199.219,15,0.101,21,0.781,0.781
6072,13.633,97,51199.219,13.359,23.922,83,699,51199.219,51199.219,15,0.101,21,0.781,0.781
6073,13.640,96,51199.219,13.359,23.922,83,696.750,51199.219,51199.219,15,0.101,21,1.562,0.781
6074,13.633,97,51199.219,13.359,23.922,83,698.250,51199.219,51199.219,15,0.101,21,0.781,0.781
6075,13.633,97,51199.219,13.359,23.922,83,699,51199.219,51199.219,15,0.101,21,0.781,0.781
6076,13.632,97,51199.219,13.359,23.529,83,700.750,51199.219,51199.219,15,0.101,21,0.781,0.781
6077,13.633,96,51199.219,13.378,23.529,83,708.500,51199.219,51199.219,15,0.101,21,0.781,0.781
6078,13.632,96,51199.219,13.359,23.529,83,707,51199.219,51199.219,15,0.101,21,0.781,0.781
6079,13.633,96,51199.219,13.359,23.922,83,703.750,51199.219,51199.219,15,0.101,21,0.781,0.781
6080,13.633,97,51199.219,13.359,23.529,83,702.250,51199.219,51199.219,15,0.101,21,0.781,0.781
6081,13.633,97,51199.219,13.359,23.529,83,704.500,51199.219,51199.219,15,0.101,21,0.781,0.781
6082,13.632,97,51199.219,13.359,23.529,83,705.250,51199.219,51199.219,15,0.101,21,0.781,0
6083,13.632,97,51199.219,13.359,23.529,83,704.500,51199.219,51199.219,15,0.101,21,0.781,0
6084,13.622,96,51199.219,13.359,23.922,83,699,51199.219,51199.219,15,0.101,21,0.781,0
6085,13.632,96,51199.219,13.339,23.529,83,703.750,51199.219,51199.219,15,0.101,21,0.781,0
6086,13.632,97,51199.219,13.359,23.529,83,701.500,51199.219,51199.219,15,0.101,21,0.781,0
6087,13.617,97,51199.219,13.359,23.529,83,700.750,51199.219,51199.219,15,0.101,21,0.781,0
6088,13.632,97,51199.219,13.339,23.922,83,697.500,51199.219,51199.219,15,0.101,21,0.781,0
6089,13.632,97,51199.219,13.359,23.922,83,701.500,51199.219,51199.219,15,0.101,21,0.781,0
6090,13.632,96,51199.219,13.359,23.922,83,700.750,51199.219,51199.219,15,0.101,21,0.781,0
6091,13.632,97,51199.219,13.359,23.922,83,700,51199.219,51199.219,15,0.101,21,0.781,0.781
6092,13.632,97,51199.219,13.359,23.529,83,703,51199.219,51199.219,15,0.101,21,0.781,0.781
6093,13.622,97,51199.219,13.359,23.529,83,704.500,51199.219,51199.219,15,0.101,21,0.781,0.781
6094,13.632,97,51199.219,13.359,23.529,83,704.500,51199.219,51199.219,15,0.101,21,0.781,0.781
6095,13.629,96,51199.219,13.359,23.922,83,700,51199.219,51199.219,15,0.101,21,1.562,0.781
6096,13.632,96,51199.219,13.359,23.922,83,702.250,51199.219,51199.219,15,0.101,21,1.562,0.781
6097,13.632,97,51199.219,13.359,23.529,83,705.250,51199.219,51199.219,15,0.101,21,1.562,0.781
6098,13.613,97,51199.219,13.359,23.529,83,706.250,51199.219,51199.219,15,0.101,21,1.562,0.781
6099,13.617,97,51199.219,13.359,23.529,83,700,51199.219,51199.219,15,0.101,21,1.562,0.781
6100,13.632,97,51199.219,13.359,23.529,83,700,51199.219,51199.219,15,0.101,21,1.562,0.781
6101,13.615,96,51199.219,13.359,23.529,83,698.250,51199.219,51199.219,15,0.101,21,1.562,0.781
6102,13.622,97,51199.219,13.339,23.529,83,698.250,51199.219,51199.219,15,0.101,21,1.562,0.781
6103,13.630,97,51199.219,13.339,23.529,83,696.750,51199.219,51199.219,15,0.101,21,0.781,0.781
6104,13.613,97,51199.219,13.359,23.529,83,689,51199.219,51199.219,15,0.101,21,1.562,0.781
6105,13.630,97,51199.219,13.339,23.922,83,688.250,51199.219,51199.219,15,0.101,21,1.562,0.781
6106,13.628,97,51199.219,13.339,23.922,83,685.750,51199.219,51199.219,15,0.101,21,1.562,1.562
6107,13.615,96,51199.219,13.359,23.922,83,690.500,51199.219,51199.219,15,0.101,21,1.562,1.562
6108,13.632,97,51199.219,13.359,23.922,83,700.750,51199.219,51199.219,15,0.101,21,1.562,1.562
6109,13.630,97,51199.219,13.339,23.922,83,703,51199.219,51199.219,15,0.101,21,1.562,1.562
6110,13.632,97,51199.219,13.359,23.922,83,704.500,51199.219,51199.219,15,0.101,21,1.562,0.781
6111,13.632,97,51199.219,13.359,23.922,83,708.500,51199.219,51199.219,15,0.101,21,1.562,0.781
6112,13.632,96,51199.219,13.339,23.529,83,706.250,51199.219,51199.219,15,0.101,21,1.562,0.781
6113,13.632,96,51199.219,13.359,23.529,83,706.250,51199.219,51199.219,15,0.101,21,1.562,1.562
6114,13.617,97,51199.219,13.359,23.529,83,707.750,51199.219,51199.219,15,0.101,21,1.562,0.781
6115,13.632,97,51199.219,13.359,23.529,83,709.250,51199.219,51199.219,15,0.101,21,1.562,0.781
6116,13.632,97,51199.219,13.359,23.529,83,703,51199.219,51199.219,15,0.101,21,1.562,1.562
6117,13.623,97,51199.219,13.359,23.529,83,707.750,51199.219,51199.219,15,0.101,21,1.562,1.562
6118,13.623,96,51199.219,13.359,23.529,83,704.500,51199.219,51199.219,15,0.101,21,1.562,0.781
6119,13.629,97,51199.219,13.359,23.529,83,705.250,51199.219,51199.219,15,0.101,21,1.562,0.781
6120,13.622,97,51199.219,13.359,23.529,83,703,51199.219,51199.219,15,0.101,21,1.562,0.781
6121,13.632,97,51199.219,13.359,23.529,83,705.250,51199.219,51199.219,15,0.101,21,0.781,0.781
6122,13.633,97,51199.219,13.359,23.529,83,709.250,51199.219,51199.219,15,0.101,21,1.562,0.781
6123,13.632,97,51199.219,13.359,23.529,83,703,51199.219,51199.219,15,0.101,21,0.781,0.781
6124,13.632,96,51199.219,13.359,23.529,83,707,51199.219,51199.219,15,0.101,21,0.781,1.562
6125,13.624,97,51199.219,13.359,23.529,83,706.250,51199.219,51199.219,15,0.101,21,0.781,1.562
6126,13.632,97,51199.219,13.359,23.529,83,711.500,51199.219,51199.219,15,0.101,21,0.781,1.562
6127,13.632,97,51199.219,13.359,23.529,83,706.250,51199.219,51199.219,15,0.101,21,0.781,0.781
6128,13.613,97,51199.219,13.359,23.529,83,703.750,51199.219,51199.219,15,0.101,21,0.781,0.781
6129,13.632,96,51199.219,13.359,23.529,83,703,51199.219,51199.219,15,0.100,21,0.781,0.781
6130,13.632,96,51199.219,13.359,23.529,83,700.750,51199.219,51199.219,15,0.100,21,0.781,0.781
6131,13.632,97,51199.219,13.359,23.529,83,697.500,51199.219,51199.219,15,0.100,21,0.781,0.781
6132,13.632,97,51199.219,13.359,23.529,83,696,51199.219,51199.219,15,0.100,21,0.781,0.781
6133,13.628,97,51199.219,13.359,23.922,83,695.250,51199.219,51199.219,15,0.100,21,0.781,0.781
6134,13.617,97,51199.219,13.359,23.922,83,691.250,51199.219,51199.219,15,0.100,21,0.781,0.781
6135,13.632,96,51199.219,13.359,23.922,83,696,51199.219,51199.219,15,0.100,21,0.781,0.781
6136,13.613,97,51199.219,13.339,23.529,83,688.250,51199.219,51199.219,15,0.100,21,0.781,0.781
6137,13.629,96,51199.219,13.359,23.922,83,696,51199.219,51199.219,15,0.100,21,0.781,0.781
6138,13.632,97,51199.219,13.359,23.922,83,699,51199.219,51199.219,15,0.100,21,0.781,0.781
6139,13.632,97,51199.219,13.359,23.922,83,701.500,51199.219,51199.219,15,0.100,21,1.562,0.781
6140,13.617,97,51199.219,13.359,23.922,83,706.250,51199.219,51199.219,15,0.100,21,1.562,0.781
6141,13.632,96,51199.219,13.359,23.529,83,707.750,51199.219,51199.219,15,0.101,21,1.562,0.781
6142,13.632,97,51199.219,13.359,23.529,83,709.250,51199.219,51199.219,15,0.101,21,1.562,0.781
6143,13.633,97,51199.219,13.359,23.529,83,712.500,51199.219,51199.219,15,0.101,21,1.562,0.781
6144,13.633,97,51199.219,13.359,23.529,83,710,51199.219,51199.219,15,0.101,21,1.562,0.781
6145,13.632,97,51199.219,13.359,23.529,83,701.500,51199.219,51199.219,15,0.101,21,1.562,0.781
6146,13.632,96,51199.219,13.378,23.529,83,703.750,51199.219,51199.219,15,0.101,21,1.562,0.781
6147,13.632,96,51199.219,13.359,23.529,83,707.750,51199.219,51199.219,15,0.101,21,0.781,0.781
6148,13.632,96,51199.219,13.359,23.529,83,705.250,51199.219,51199.219,15,0.101,21,0.781,0.781
6149,13.633,97,51199.219,13.359,23.529,83,709.250,51199.219,51199.219,15,0.101,21,0.781,0.781
6150,13.632,97,51199.219,13.359,23.529,83,707,51199.219,51199.219,15,0.101,21,0.781,0.781
6151,13.633,97,51199.219,13.359,23.529,83,708.500,51199.219,51199.219,15,0.101,21,0.781,0.781
6152,13.633,96,51199.219,13.359,23.529,83,703,51199.219,51199.219,15,0.100,21,0.781,0.781
6153,13.636,97,51199.219,13.359,23.529,83,708.500,51199.219,51199.219,15,0.100,21,0.781,0.781
6154,13.633,96,51199.219,13.359,23.529,83,701.500,51199.219,51199.219,15,0.100,21,0.781,0.781
6155,13.633,97,51199.219,13.359,23.529,83,708.500,51199.219,51199.219,15,0.100,21,0.781,0.781
6156,13.633,97,51199.219,13.359,23.529,83,703,51199.219,51199.219,15,0.100,21,0.781,0.781
6157,13.632,96,51199.219,13.359,23.529,83,703,51199.219,51199.219,15,0.100,21,0.781,0.781
6158,13.632,96,51199.219,13.359,23.529,83,700.750,51199.219,51199.219,15,0.100,21,0.781,0.781
6159,13.632,96,51199.219,13.359,23.529,83,701.500,51199.219,51199.219,15,0.100,21,0.781,0.781
6160,13.632,97,51199.219,13.359,23.529,83,700,51199.219,51199.219,15,0.100,21,0.781,1.562
6161,13.628,97,51199.219,13.359,23.529,83,702.250,51199.219,51199.219,15,0.100,21,0.781,0.781
6162,13.633,97,51199.219,13.359,23.529,83,699,51199.219,51199.219,15,0.100,21,0.781,0.781
6163,13.632,96,51199.219,13.359,23.529,83,703,51199.219,51199.219,15,0.100,21,0.781,0.781
6164,13.633,96,51199.219,13.359,23.922,83,705.250,51199.219,51199.219,15,0.100,21,0.781,0.781
6165,13.632,96,51199.219,13.359,23.922,83,700.750,51199.219,51199.219,15,0.100,21,0.781,1.562
6166,13.632,97,51199.219,13.359,23.529,83,705.250,51199.219,51199.219,15,0.100,21,0.781,0.781
6167,13.632,97,51199.219,13.359,23.529,83,707.750,51199.219,51199.219,15,0.100,21,0.781,0.781
6168,13.632,97,51199.219,13.359,23.529,83,710,51199.219,51199.219,15,0.100,21,0.781,0.781
6169,13.632,96,51199.219,13.359,23.529,83,700.750,51199.219,51199.219,15,0.100,21,0.781,0.781
6170,13.627,96,51199.219,13.359,23.529,83,703,51199.219,51199.219,15,0.100,21,0.781,0.781
6171,13.633,96,51199.219,13.339,23.529,83,700.750,51199.219,51199.219,15,0.100,21,0.781,0.781
6172,13.628,97,51199.219,13.339,23.529,83,692,51199.219,51199.219,15,0.100,21,0.781,0.781
6173,13.632,97,51199.219,13.359,23.922,83,699,51199.219,51199.219,15,0.100,21,0.781,0.781
6174,13.622,96,51199.219,13.359,23.922,83,700,51199.219,51199.219,15,0.100,21,0.781,0.781
6175,13.628,97,51199.219,13.359,23.529,83,702.250,51199.219,51199.219,15,0.101,21,0.781,0.781
6176,13.632,96,51199.219,13.378,23.529,83,702.250,51199.219,51199.219,15,0.101,21,0.781,0.781
6177,13.632,97,51199.219,13.359,23.529,83,700.750,51199.219,51199.219,15,0.101,21,0.781,0.781
6178,13.633,97,51199.219,13.359,23.529,83,703.750,51199.219,51199.219,15,0.101,21,0.781,0.781
6179,13.633,97,51199.219,13.359,23.529,83,706.250,51199.219,51199.219,15,0.101,21,0.781,0.781
6180,13.633,96,51199.219,13.359,23.529,83,703,51199.219,51199.219,15,0.101,21,0.781,0.781
6181,13.633,97,51199.219,13.359,23.529,83,704.500,51199.219,51199.219,15,0.101,21,0.781,0.781
6182,13.632,96,51199.219,13.359,23.529,83,700.750,51199.219,51199.219,15,0.101,21,0.781,0.781
6183,13.632,97,51199.219,13.359,23.529,83,700.750,51199.219,51199.219,15,0.101,21,0.781,0.781
6184,13.632,97,51199.219,13.359,23.529,83,696.750,51199.219,51199.219,15,0.101,21,0.781,0.781
6185,13.632,97,51199.219,13.359,23.529,83,696.750,51199.219,51199.219,15,0.101,21,1.562,0.781
6186,13.632,97,51199.219,13.359,23.529,83,695.250,51199.219,51199.219,15,0.100,21,0.781,0.781
6187,13.651,96,51199.219,13.359,23.529,83,702.250,51199.219,51199.219,15,0.100,21,0.781,0.781
6188,13.632,96,51199.219,13.378,23.529,83,700.750,51199.219,51199.219,15,0.100,21,0.781,0.781
6189,13.634,97,51199.219,13.359,23.922,83,702.250,51199.219,51199.219,15,0.100,21,1.562,0.781
6190,13.643,97,51199.219,13.359,23.529,83,702.250,51199.219,51199.219,15,0.100,21,1.562,0.781
6191,13.633,96,51199.219,13.378,23.529,83,703,51199.219,51199.219,15,0.100,21,1.562,0.781
6192,13.634,97,51199.219,13.359,23.529,83,703.750,51199.219,51199.219,15,0.100,21,1.562,0.781
6193,13.633,96,51199.219,13.359,23.529,83,703.750,51199.219,51199.219,15,0.100,21,1.562,0.781
6194,13.633,97,51199.219,13.359,23.529,83,703,51199.219,51199.219,15,0.100,21,1.562,0.781
6195,13.636,97,51199.219,13.378,23.529,83,701.500,51199.219,51199.219,15,0.100,21,1.562,0.781
6196,13.632,97,51199.219,13.359,23.529,83,696.750,51199.219,51199.219,15,0.100,21,1.562,0.781
6197,13.633,97,51199.219,13.359,23.529,83,700.750,51199.219,51199.219,15,0.100,21,1.562,0.781
6198,13.622,97,51199.219,13.359,23.529,83,692.750,51199.219,51199.219,15,0.100,21,1.562,0.781
6199,13.632,96,51199.219,13.359,23.529,83,694.500,51199.219,51199.219,15,0.100,21,1.562,0.781
6200,13.632,97,51199.219,13.359,23.922,83,694.500,51199.219,51199.219,15,0.100,21,0.781,0.781
6201,13.632,97,51199.219,13.359,23.922,83,693.750,51199.219,51199.219,15,0.100,21,1.562,0.781
6202,13.643,97,51199.219,13.359,23.922,83,701.500,51199.219,51199.219,15,0.100,21,1.562,0.781
6203,13.633,97,51199.219,13.359,23.922,83,700,51199.219,51199.219,15,0.100,21,1.562,0.781
6204,13.632,96,51199.219,13.359,23.529,83,700.750,51199.219,51199.219,15,0.100,21,1.562,0.781
6205,13.641,96,51199.219,13.359,23.922,83,703.750,51199.219,51199.219,15,0.100,21,1.562,0.781
6206,13.633,97,51199.219,13.359,23.922,83,700.750,51199.219,51199.219,15,0.100,21,1.562,0.781
6207,13.633,97,51199.219,13.359,23.529,83,706.250,51199.219,51199.219,15,0.100,21,1.562,0.781
6208,13.632,97,51199.219,13.359,23.529,83,698.250,51199.219,51199.219,15,0.100,21,1.562,0.781
6209,13.625,97,51199.219,13.359,23.529,83,700.750,51199.219,51199.219,15,0.101,21,1.562,0.781
6210,13.632,96,51199.219,13.359,23.529,83,694.500,51199.219,51199.219,15,0.101,21,0.781,0.781
6211,13.632,97,51199.219,13.359,23.922,83,697.500,51199.219,51199.219,15,0.101,21,1.562,0.781
6212,13.632,97,51199.219,13.359,23.922,83,697.500,51199.219,51199.219,15,0.101,21,0.781,0.781
6213,13.633,97,51199.219,13.359,23.922,83,700,51199.219,51199.219,15,0.101,21,0.781,0.781
6214,13.639,97,51199.219,13.359,23.922,83,702.250,51199.219,51199.219,15,0.101,21,0.781,0.781
6215,13.632,96,51199.219,13.359,23.922,83,696.750,51199.219,51199.219,15,0.101,21,1.562,0.781
6216,13.632,96,51199.219,13.359,23.922,83,697.500,51199.219,51199.219,15,0.101,21,1.562,0.781
6217,13.633,97,51199.219,13.359,23.922,83,700,51199.219,51199.219,15,0.101,21,0.781,0
6218,13.633,97,51199.219,13.359,23.922,83,700.750,51199.219,51199.219,15,0.101,21,0.781,0
6219,13.632,97,51199.219,13.359,23.529,83,696.750,51199.219,51199.219,15,0.101,21,0.781,0
6220,13.632,97,51199.219,13.359,23.922,83,699,51199.219,51199.219,15,0.101,21,1.562,0.781
6221,13.633,96,51199.219,13.359,23.922,83,703,51199.219,51199.219,15,0.101,21,1.562,0.781
6222,13.633,96,51199.219,13.359,23.922,83,707.750,51199.219,51199.219,15,0.101,21,1.562,0.781
6223,13.633,97,51199.219,13.359,23.529,83,706.250,51199.219,51199.219,15,0.101,21,1.562,0.781
6224,13.633,97,51199.219,13.359,23.529,83,707,51199.219,51199.219,15,0.101,21,0.781,0.781
6225,13.633,97,51199.219,13.359,23.529,83,702.250,51199.219,51199.219,15,0.101,21,0.781,0.781
6226,13.632,97,51199.219,13.359,23.529,83,698.250,51199.219,51199.219,15,0.101,21,0.781,0.781
6227,13.633,96,51199.219,13.359,23.922,83,692.750,51199.219,51199.219,15,0.101,21,0.781,0.781
6228,13.617,97,51199.219,13.359,23.529,83,692.750,51199.219,51199.219,15,0.101,21,0.781,0.781
6229,13.633,97,51199.219,13.359,23.529,83,696.750,51199.219,51199.219,15,0.101,21,0.781,0.781
6230,13.633,97,51199.219,13.359,23.529,83,696.750,51199.219,51199.219,15,0.101,21,0.781,0.781
6231,13.622,97,51199.219,13.359,23.922,83,697.500,51199.219,51199.219,15,0.101,21,0.781,0.781
6232,13.632,96,51199.219,13.359,23.922,83,695.250,51199.219,51199.219,15,0.101,21,0.781,0.781
6233,13.633,96,51199.219,13.359,23.529,83,701.500,51199.219,51199.219,15,0.101,21,0.781,0.781
6234,13.632,97,51199.219,13.359,23.529,83,696,51199.219,51199.219,15,0.101,21,0.781,0.781
6235,13.632,97,51199.219,13.359,23.529,83,691.250,51199.219,51199.219,15,0.101,21,0.781,0.781
6236,13.633,97,51199.219,13.359,23.922,83,696.750,51199.219,51199.219,15,0.101,21,1.562,0.781
6237,13.632,97,51199.219,13.359,23.529,83,700,51199.219,51199.219,15,0.101,21,1.562,0.781
6238,13.632,96,51199.219,13.359,23.529,83,694.500,51199.219,51199.219,15,0.101,21,1.562,0.781
6239,13.632,97,51199.219,13.359,23.922,83,693.750,51199.219,51199.219,15,0.101,21,1.562,0.781
6240,13.632,97,51199.219,13.378,23.922,83,698.250,51199.219,51199.219,15,0.101,21,1.562,0.781
6241,13.632,97,51199.219,13.359,23.922,83,704.500,51199.219,51199.219,15,0.101,21,1.562,0.781
6242,13.633,97,51199.219,13.359,23.529,83,703,51199.219,51199.219,15,0.101,21,1.562,0.781
6243,13.623,97,51199.219,13.359,23.529,83,703,51199.219,51199.219,15,0.101,21,1.562,0.781
6244,13.645,96,51199.219,13.359,23.529,83,702.250,51199.219,51199.219,15,0.101,21,1.562,0.781
6245,13.632,97,51199.219,13.359,23.529,83,700.750,51199.219,51199.219,15,0.101,21,1.562,0.781
6246,13.633,96,51199.219,13.359,23.529,83,703.750,51199.219,51199.219,15,0.101,21,1.562,0.781
6247,13.633,97,51199.219,13.359,23.529,83,696.750,51199.219,51199.219,15,0.101,21,1.562,0.781
6248,13.630,97,51199.219,13.378,23.529,83,692.750,51199.219,51199.219,15,0.101,21,1.562,0.781
6249,13.633,96,51199.219,13.359,23.922,83,695.250,51199.219,51199.219,15,0.101,21,1.562,0.781
6250,13.628,96,51199.219,13.359,23.922,83,689,51199.219,51199.219,15,0.101,21,1.562,0.781
6251,13.633,97,51199.219,13.359,23.922,83,689.750,51199.219,51199.219,15.500,0.101,21,1.562,0.781
6252,13.633,97,51199.219,13.359,23.922,83,695.250,51199.219,51199.219,15,0.101,21,1.562,0.781
6253,13.633,97,51199.219,13.359,23.922,83,702.250,51199.219,51199.219,15,0.101,21,1.562,0.781
6254,13.633,97,51199.219,13.378,23.922,83,703,51199.219,51199.219,15,0.101,21,1.562,0.781
6255,13.636,96,51199.219,13.378,23.922,83,703,51199.219,51199.219,15,0.101,21,1.562,0.781
6256,13.641,97,51199.219,13.359,23.529,83,706.250,51199.219,51199.219,15,0.101,21,2.344,0.781
6257,13.633,96,51199.219,13.359,23.529,83,700,51199.219,51199.219,15,0.101,21,2.344,0.781
6258,13.633,97,51199.219,13.359,23.529,83,701.500,51199.219,51199.219,15,0.101,21,1.562,0.781
6259,13.632,97,51199.219,13.378,23.529,83,694.500,51199.219,51199.219,15,0.101,21,1.562,0.781
6260,13.633,97,51199.219,13.378,23.922,83,703,51199.219,51199.219,15,0.101,21,1.562,0.781
6261,13.633,96,51199.219,13.359,23.529,83,704.500,51199.219,51199.219,15,0.101,21,1.562,0.781
6262,13.651,97,51199.219,13.359,23.529,83,701.500,51199.219,51199.219,15,0.101,21,1.562,0.781
6263,13.651,97,51199.219,13.378,23.922,83,700.750,51199.219,51199.219,15,0.101,21,1.562,0.781
6264,13.656,97,51199.219,13.378,24.706,83,719.500,51199.219,51199.219,16,0.101,21,1.562,0.781
6265,13.669,97,51199.219,13.398,25.490,83,750.750,51199.219,51199.219,16,0.101,21,0.781,0.781
6266,13.689,96,51199.219,13.417,27.843,83,815.500,51199.219,51199.219,18.500,0.109,21,0.781,0.781
6267,13.700,96,51199.219,13.417,28.235,83,903.750,51199.219,51199.219,21,0.109,21,1.562,0.781
6268,13.700,96,51199.219,13.437,28.235,83,1010.750,51199.219,51199.219,22.500,0.109,21,1.562,1.562
6269,13.672,97,51199.219,13.437,27.059,83,1120.250,51199.219,51199.219,24.500,0.109,21,0.781,2.344
6270,13.690,96,51199.219,13.457,25.098,83,1195.250,51199.219,51199.219,27,0.109,21,0,2.344
6271,13.690,97,51199.219,13.437,23.529,83,1232.750,51199.219,51199.219,27,0.109,21,-1.562,2.344
6272,13.705,96,51199.219,13.457,22.353,83,1250.750,51199.219,51199.219,27,0.109,21,-3.906,1.562
6273,13.706,96,51199.219,13.457,21.569,83,1257.750,51199.219,51199.219,27,0.119,21,-5.469,0
6274,13.710,96,51199.219,13.457,20.784,83,1239,51199.219,51199.219,27,0.119,21,-6.250,-2.344
6275,13.710,97,51199.219,13.457,20.784,83,1212.500,51199.219,51199.219,27,0.119,21,-6.250,-3.125
6276,13.711,97,51199.219,13.457,20.784,83,1183.500,51199.219,51199.219,26.500,0.119,21,-6.250,-3.906
6277,13.710,97,51199.219,13.437,21.176,83,1157,51199.219,51199.219,26.500,0.119,21,-5.469,-3.125
6278,13.691,96,51199.219,13.437,21.176,83,1132,51199.219,51199.219,25.500,0.119,21,-5.469,-3.125
6279,13.710,96,51199.219,13.457,21.176,83,1106.250,51199.219,51199.219,25,0.119,21,-4.688,-2.344
6280,13.710,97,51199.219,13.437,21.569,83,1095.250,51199.219,51199.219,24.500,0.089,21,-3.906,-1.562
6281,13.721,97,51199.219,13.457,21.569,83,1090.500,51199.219,51199.219,24.500,0.089,21,-3.125,-0.781
6282,13.715,97,51199.219,13.457,21.569,83,1089,51199.219,51199.219,24.500,0.089,21,-3.125,0
6283,13.729,96,51199.219,13.457,21.961,83,1100,51199.219,51199.219,24.500,0.089,21,-2.344,0.781
6284,13.711,97,51199.219,13.457,21.961,83,1103.750,51199.219,51199.219,25,0.089,21,-2.344,1.562
6285,13.711,96,51199.219,13.457,21.961,83,1110,51199.219,51199.219,25,0.089,21,-1.562,1.562
6286,13.710,97,51199.219,13.457,21.961,83,1116.250,51199.219,51199.219,25,0.089,21,-2.344,2.344
6287,13.708,97,51199.219,13.457,21.961,83,1121,51199.219,51199.219,25.500,0.098,21,-2.344,2.344
6288,13.710,97,51199.219,13.457,21.569,83,1130.250,51199.219,51199.219,25.500,0.098,21,-2.344,3.125
6289,13.710,96,51199.219,13.457,21.569,83,1133.500,51199.219,51199.219,25.500,0.098,21,-3.125,2.344
6290,13.707,96,51199.219,13.457,21.569,83,1136.500,51199.219,51199.219,25.500,0.098,21,-3.125,2.344
6291,13.711,96,51199.219,13.457,21.569,83,1140.500,51199.219,51199.219,25.500,0.098,21,-3.125,2.344
6292,13.711,97,51199.219,13.457,21.569,83,1139.750,51199.219,51199.219,25.500,0.098,21,-3.125,2.344
